Trdmnt,model,coefficient,lambda,n_stocks
2024-07,M6_ln_size_ln_be_me,ln_be_me,0.0158615967,3157
2024-07,M7_all3,intercept,0.1001748376,3046
2024-07,M7_all3,beta,0.0031736437,3046
2024-07,M7_all3,ln_size,-0.0125201567,3046
2024-07,M7_all3,ln_be_me,0.0163969082,3046
2024-08,M1_beta,intercept,-0.0207774213,3052
2024-08,M1_beta,beta,-0.0124568858,3052
2024-08,M2_ln_size,intercept,0.1300773795,3164
2024-08,M2_ln_size,ln_size,-0.0105060736,3164
2024-08,M3_ln_be_me,intercept,-0.0328572708,3151
2024-08,M3_ln_be_me,ln_be_me,-0.0003875716,3151
2024-08,M4_beta_ln_size,intercept,0.1424096497,3052
2024-08,M4_beta_ln_size,beta,-0.0103410962,3052
2024-08,M4_beta_ln_size,ln_size,-0.0105483045,3052
2024-08,M5_beta_ln_be_me,intercept,-0.0095101670,3040
2024-08,M5_beta_ln_be_me,beta,-0.0139208256,3040
2024-08,M5_beta_ln_be_me,ln_be_me,-0.0016590878,3040
2024-08,M6_ln_size_ln_be_me,intercept,0.1101033462,3151
2024-08,M6_ln_size_ln_be_me,ln_size,-0.0095000285,3151
2024-08,M6_ln_size_ln_be_me,ln_be_me,0.0005482791,3151
2024-08,M7_all3,intercept,0.1293617188,3040
2024-08,M7_all3,beta,-0.0118580917,3040
2024-08,M7_all3,ln_size,-0.0094261198,3040
2024-08,M7_all3,ln_be_me,-0.0005854558,3040
2024-09,M1_beta,intercept,0.1835254985,3049
2024-09,M1_beta,beta,0.0226725199,3049
2024-09,M2_ln_size,intercept,0.2116457095,3161
2024-09,M2_ln_size,ln_size,-0.0003624074,3161
2024-09,M3_ln_be_me,intercept,0.1649614894,3149
2024-09,M3_ln_be_me,ln_be_me,0.0065417100,3149
2024-09,M4_beta_ln_size,intercept,0.2099858455,3049
2024-09,M4_beta_ln_size,beta,0.0230176986,3049
2024-09,M4_beta_ln_size,ln_size,-0.0017103884,3049
2024-09,M5_beta_ln_be_me,intercept,0.1367394778,3038
2024-09,M5_beta_ln_be_me,beta,0.0237580949,3038
2024-09,M5_beta_ln_be_me,ln_be_me,0.0072576070,3038
2024-09,M6_ln_size_ln_be_me,intercept,0.1827428865,3149
2024-09,M6_ln_size_ln_be_me,ln_size,-0.0011824361,3149
2024-09,M6_ln_size_ln_be_me,ln_be_me,0.0066602951,3149
2024-09,M7_all3,intercept,0.1757639409,3038
2024-09,M7_all3,beta,0.0243398788,3038
2024-09,M7_all3,ln_size,-0.0026509527,3038
2024-09,M7_all3,ln_be_me,0.0075645204,3038
2024-10,M1_beta,intercept,0.0585288762,3049
2024-10,M1_beta,beta,0.0044083974,3049
2024-10,M2_ln_size,intercept,0.6858343371,3161
2024-10,M2_ln_size,ln_size,-0.0398786207,3161
2024-10,M3_ln_be_me,intercept,0.2159691757,3149
2024-10,M3_ln_be_me,ln_be_me,-0.0244324195,3149
2024-10,M4_beta_ln_size,intercept,0.6997548068,3049
2024-10,M4_beta_ln_size,beta,0.0127732723,3049
2024-10,M4_beta_ln_size,ln_size,-0.0414486388,3049
2024-10,M5_beta_ln_be_me,intercept,0.2287026880,3038
2024-10,M5_beta_ln_be_me,beta,0.0002196872,3038
2024-10,M5_beta_ln_be_me,ln_be_me,-0.0260879255,3038
2024-10,M6_ln_size_ln_be_me,intercept,0.8054802523,3149
2024-10,M6_ln_size_ln_be_me,ln_size,-0.0392015971,3149
2024-10,M6_ln_size_ln_be_me,ln_be_me,-0.0205009399,3149
2024-10,M7_all3,intercept,0.8267050708,3038
2024-10,M7_all3,beta,0.0091348175,3038
2024-10,M7_all3,ln_size,-0.0406226230,3038
2024-10,M7_all3,ln_be_me,-0.0213848507,3038
2024-11,M1_beta,intercept,0.0606391139,3050
2024-11,M1_beta,beta,-0.0132695012,3050
2024-11,M2_ln_size,intercept,0.4095578082,3162
2024-11,M2_ln_size,ln_size,-0.0231490909,3162
2024-11,M3_ln_be_me,intercept,0.0229114535,3150
2024-11,M3_ln_be_me,ln_be_me,0.0037330650,3150
2024-11,M4_beta_ln_size,intercept,0.4152543820,3050
2024-11,M4_beta_ln_size,beta,-0.0086340154,3050
2024-11,M4_beta_ln_size,ln_size,-0.0229232911,3050
2024-11,M5_beta_ln_be_me,intercept,0.0403149091,3039
2024-11,M5_beta_ln_be_me,beta,-0.0122435634,3039
2024-11,M5_beta_ln_be_me,ln_be_me,0.0029894116,3039
2024-11,M6_ln_size_ln_be_me,intercept,0.3761098013,3150
2024-11,M6_ln_size_ln_be_me,ln_size,-0.0234783345,3150
2024-11,M6_ln_size_ln_be_me,ln_be_me,0.0060654815,3150
2024-11,M7_all3,intercept,0.3832840700,3039
2024-11,M7_all3,beta,-0.0071242160,3039
2024-11,M7_all3,ln_size,-0.0232900093,3039
2024-11,M7_all3,ln_be_me,0.0056644866,3039
2024-12,M1_beta,intercept,-0.0216591348,3047
2024-12,M1_beta,beta,-0.0124713753,3047
2024-12,M2_ln_size,intercept,-0.2814932710,3159
2024-12,M2_ln_size,ln_size,0.0157340718,3159
2024-12,M3_ln_be_me,intercept,-0.0637378088,3148
2024-12,M3_ln_be_me,ln_be_me,0.0045325005,3148
2024-12,M4_beta_ln_size,intercept,-0.2699580280,3047
2024-12,M4_beta_ln_size,beta,-0.0156671081,3047
2024-12,M4_beta_ln_size,ln_size,0.0160454082,3047
2024-12,M5_beta_ln_be_me,intercept,-0.0502221794,3037
2024-12,M5_beta_ln_be_me,beta,-0.0113628489,3037
2024-12,M5_beta_ln_be_me,ln_be_me,0.0043004870,3037
2024-12,M6_ln_size_ln_be_me,intercept,-0.2981224906,3148
2024-12,M6_ln_size_ln_be_me,ln_size,0.0155788819,3148
2024-12,M6_ln_size_ln_be_me,ln_be_me,0.0029849144,3148
2024-12,M7_all3,intercept,-0.2842363442,3037
2024-12,M7_all3,beta,-0.0148184832,3037
2024-12,M7_all3,ln_size,0.0158860345,3037
2024-12,M7_all3,ln_be_me,0.0024782374,3037
2025-01,M1_beta,intercept,-0.0321624865,3049
2025-01,M1_beta,beta,0.0088337272,3049
2025-01,M2_ln_size,intercept,0.0184120735,3161
2025-01,M2_ln_size,ln_size,-0.0025678505,3161
2025-01,M3_ln_be_me,intercept,-0.0050924082,3149
2025-01,M3_ln_be_me,ln_be_me,-0.0025765022,3149
2025-01,M4_beta_ln_size,intercept,0.0032320001,3049
2025-01,M4_beta_ln_size,beta,0.0092963676,3049
2025-01,M4_beta_ln_size,ln_size,-0.0022879917,3049
2025-01,M5_beta_ln_be_me,intercept,-0.0240766417,3038
2025-01,M5_beta_ln_be_me,beta,0.0088388689,3038
2025-01,M5_beta_ln_be_me,ln_be_me,-0.0012139674,3038
2025-01,M6_ln_size_ln_be_me,intercept,0.0414999797,3149
2025-01,M6_ln_size_ln_be_me,ln_size,-0.0030971470,3149
2025-01,M6_ln_size_ln_be_me,ln_be_me,-0.0022688464,3149
2025-01,M7_all3,intercept,0.0184369418,3038
2025-01,M7_all3,beta,0.0094734817,3038
2025-01,M7_all3,ln_size,-0.0028869820,3038
2025-01,M7_all3,ln_be_me,-0.0008823515,3038
2025-02,M1_beta,intercept,0.0419852114,3048
2025-02,M1_beta,beta,0.0124619522,3048
2025-02,M2_ln_size,intercept,0.3281042758,3160
2025-02,M2_ln_size,ln_size,-0.0174554977,3160
2025-02,M3_ln_be_me,intercept,0.1187557034,3150
2025-02,M3_ln_be_me,ln_be_me,-0.0100761166,3150
2025-02,M4_beta_ln_size,intercept,0.3306803884,3048
2025-02,M4_beta_ln_size,beta,0.0162883837,3048
2025-02,M4_beta_ln_size,ln_size,-0.0186631963,3048
2025-02,M5_beta_ln_be_me,intercept,0.1032710166,3039
2025-02,M5_beta_ln_be_me,beta,0.0109579792,3039
2025-02,M5_beta_ln_be_me,ln_be_me,-0.0093548626,3039
2025-02,M6_ln_size_ln_be_me,intercept,0.3797542129,3150
2025-02,M6_ln_size_ln_be_me,ln_size,-0.0173494875,3150
2025-02,M6_ln_size_ln_be_me,ln_be_me,-0.0083525603,3150
2025-02,M7_all3,intercept,0.3766142756,3039
2025-02,M7_all3,beta,0.0150380519,3039
2025-02,M7_all3,ln_size,-0.0185619227,3039
2025-02,M7_all3,ln_be_me,-0.0072228524,3039
2025-03,M1_beta,intercept,-0.0014985135,3045
2025-03,M1_beta,beta,0.0043455184,3045
2025-03,M2_ln_size,intercept,-0.0406211543,3157
2025-03,M2_ln_size,ln_size,0.0028539425,3157
2025-03,M3_ln_be_me,intercept,0.0080431930,3147
2025-03,M3_ln_be_me,ln_be_me,-0.0006420701,3147
2025-03,M4_beta_ln_size,intercept,-0.0536472677,3045
2025-03,M4_beta_ln_size,beta,0.0036550851,3045
2025-03,M4_beta_ln_size,ln_size,0.0033712010,3045
2025-03,M5_beta_ln_be_me,intercept,0.0003903893,3036
2025-03,M5_beta_ln_be_me,beta,0.0043773298,3036
2025-03,M5_beta_ln_be_me,ln_be_me,-0.0003249722,3036
2025-03,M6_ln_size_ln_be_me,intercept,-0.0363649190,3147
2025-03,M6_ln_size_ln_be_me,ln_size,0.0029501873,3147
2025-03,M6_ln_size_ln_be_me,ln_be_me,-0.0009309563,3147
2025-03,M7_all3,intercept,-0.0507503153,3036
2025-03,M7_all3,beta,0.0036159997,3036
2025-03,M7_all3,ln_size,0.0034705288,3036
2025-03,M7_all3,ln_be_me,-0.0007185655,3036
2025-04,M1_beta,intercept,0.0004173621,3044
2025-04,M1_beta,beta,-0.0204810630,3044
2025-04,M2_ln_size,intercept,0.1325625735,3156
2025-04,M2_ln_size,ln_size,-0.0098159615,3156
2025-04,M3_ln_be_me,intercept,-0.0768908905,3146
2025-04,M3_ln_be_me,ln_be_me,0.0087697419,3146
2025-04,M4_beta_ln_size,intercept,0.1424560001,3044
2025-04,M4_beta_ln_size,beta,-0.0185980520,3044
2025-04,M4_beta_ln_size,ln_size,-0.0091824680,3044
2025-04,M5_beta_ln_be_me,intercept,-0.0491254472,3035
2025-04,M5_beta_ln_be_me,beta,-0.0199252833,3035
2025-04,M5_beta_ln_be_me,ln_be_me,0.0077077797,3035
2025-04,M6_ln_size_ln_be_me,intercept,0.0793825906,3146
2025-04,M6_ln_size_ln_be_me,ln_size,-0.0103825365,3146
2025-04,M6_ln_size_ln_be_me,ln_be_me,0.0097879170,3146
2025-04,M7_all3,intercept,0.0946635319,3035
2025-04,M7_all3,beta,-0.0177812508,3035
2025-04,M7_all3,ln_size,-0.0097590119,3035
2025-04,M7_all3,ln_be_me,0.0088164150,3035
2025-05,M1_beta,intercept,0.0697934794,3031
2025-05,M1_beta,beta,-0.0155676935,3031
2025-05,M2_ln_size,intercept,0.4257251485,3143
2025-05,M2_ln_size,ln_size,-0.0237925379,3143
2025-05,M3_ln_be_me,intercept,0.0787349287,3135
2025-05,M3_ln_be_me,ln_be_me,-0.0041007206,3135
2025-05,M4_beta_ln_size,intercept,0.4368612733,3031
2025-05,M4_beta_ln_size,beta,-0.0107203076,3031
2025-05,M4_beta_ln_size,ln_size,-0.0237207371,3031
2025-05,M5_beta_ln_be_me,intercept,0.1105518217,3024
2025-05,M5_beta_ln_be_me,beta,-0.0166350089,3024
2025-05,M5_beta_ln_be_me,ln_be_me,-0.0062437264,3024
2025-05,M6_ln_size_ln_be_me,intercept,0.4353626119,3135
2025-05,M6_ln_size_ln_be_me,ln_size,-0.0237267957,3135
2025-05,M6_ln_size_ln_be_me,ln_be_me,-0.0016799126,3135
2025-05,M7_all3,intercept,0.4569980566,3024
2025-05,M7_all3,beta,-0.0113766291,3024
2025-05,M7_all3,ln_size,-0.0235560608,3024
2025-05,M7_all3,ln_be_me,-0.0034661936,3024
2025-06,M1_beta,intercept,0.0253189008,3039
2025-06,M1_beta,beta,0.0172460794,3039
2025-06,M2_ln_size,intercept,0.1428435777,3151
2025-06,M2_ln_size,ln_size,-0.0062930098,3151
2025-06,M3_ln_be_me,intercept,0.1036833817,3141
2025-06,M3_ln_be_me,ln_be_me,-0.0092881762,3141
2025-06,M4_beta_ln_size,intercept,0.1327654357,3039
2025-06,M4_beta_ln_size,beta,0.0186833243,3039
2025-06,M4_beta_ln_size,ln_size,-0.0069467966,3039
2025-06,M5_beta_ln_be_me,intercept,0.0796375187,3030
2025-06,M5_beta_ln_be_me,beta,0.0144224618,3030
2025-06,M5_beta_ln_be_me,ln_be_me,-0.0079928278,3030
2025-06,M6_ln_size_ln_be_me,intercept,0.2042994648,3141
2025-06,M6_ln_size_ln_be_me,ln_size,-0.0066895336,3141
2025-06,M6_ln_size_ln_be_me,ln_be_me,-0.0086201163,3141
2025-06,M7_all3,intercept,0.1874535001,3030
2025-06,M7_all3,beta,0.0160482477,3030
2025-06,M7_all3,ln_size,-0.0073251115,3030
2025-06,M7_all3,ln_be_me,-0.0071448882,3030
2025-07,M1_beta,intercept,0.0516368505,3114
2025-07,M1_beta,beta,-0.0076219984,3114
2025-07,M2_ln_size,intercept,0.0134878674,3177
2025-07,M2_ln_size,ln_size,0.0018538496,3177
2025-07,M3_ln_be_me,intercept,-0.0032647125,3148
2025-07,M3_ln_be_me,ln_be_me,0.0076396114,3148
2025-07,M4_beta_ln_size,intercept,0.0206865586,3114
2025-07,M4_beta_ln_size,beta,-0.0078800257,3114
2025-07,M4_beta_ln_size,ln_size,0.0019577328,3114
2025-07,M5_beta_ln_be_me,intercept,0.0039862464,3095
2025-07,M5_beta_ln_be_me,beta,-0.0064203036,3095
2025-07,M5_beta_ln_be_me,ln_be_me,0.0076112914,3095
2025-07,M6_ln_size_ln_be_me,intercept,-0.0200472295,3148
2025-07,M6_ln_size_ln_be_me,ln_size,0.0011397292,3148
2025-07,M6_ln_size_ln_be_me,ln_be_me,0.0074077570,3148
2025-07,M7_all3,intercept,-0.0145214662,3095
2025-07,M7_all3,beta,-0.0066158692,3095
2025-07,M7_all3,ln_size,0.0012753307,3095
2025-07,M7_all3,ln_be_me,0.0073417335,3095
2025-08,M1_beta,intercept,0.0401175183,3109
2025-08,M1_beta,beta,0.0297614821,3109
2025-08,M2_ln_size,intercept,-0.1173468417,3172
2025-08,M2_ln_size,ln_size,0.0119262578,3172
2025-08,M3_ln_be_me,intercept,0.2127776526,3146
2025-08,M3_ln_be_me,ln_be_me,-0.0230811582,3146
2025-08,M4_beta_ln_size,intercept,-0.1437828020,3109
2025-08,M4_beta_ln_size,beta,0.0284937885,3109
2025-08,M4_beta_ln_size,ln_size,0.0116093152,3109
2025-08,M5_beta_ln_be_me,intercept,0.1770344592,3093
2025-08,M5_beta_ln_be_me,beta,0.0267289987,3093
2025-08,M5_beta_ln_be_me,ln_be_me,-0.0220079220,3093
2025-08,M6_ln_size_ln_be_me,intercept,-0.0163768491,3146
2025-08,M6_ln_size_ln_be_me,ln_size,0.0156042451,3146
2025-08,M6_ln_size_ln_be_me,ln_be_me,-0.0263663398,3146
2025-08,M7_all3,intercept,-0.0416692779,3093
2025-08,M7_all3,beta,0.0245602589,3093
2025-08,M7_all3,ln_size,0.0150984507,3093
2025-08,M7_all3,ln_be_me,-0.0253011675,3093
2025-09,M1_beta,intercept,-0.0146817364,3108
2025-09,M1_beta,beta,0.0222741460,3108
2025-09,M2_ln_size,intercept,-0.0034940251,3171
2025-09,M2_ln_size,ln_size,0.0008243168,3171
2025-09,M3_ln_be_me,intercept,0.0154016601,3145
2025-09,M3_ln_be_me,ln_be_me,-0.0009592784,3145
2025-09,M4_beta_ln_size,intercept,-0.0215357399,3108
2025-09,M4_beta_ln_size,beta,0.0222261416,3108
2025-09,M4_beta_ln_size,ln_size,0.0004327558,3108
2025-09,M5_beta_ln_be_me,intercept,-0.0127448964,3092
2025-09,M5_beta_ln_be_me,beta,0.0216761873,3092
2025-09,M5_beta_ln_be_me,ln_be_me,-0.0002487879,3092
2025-09,M6_ln_size_ln_be_me,intercept,-0.0031300448,3145
2025-09,M6_ln_size_ln_be_me,ln_size,0.0012616427,3145
2025-09,M6_ln_size_ln_be_me,ln_be_me,-0.0012240790,3145
2025-09,M7_all3,intercept,-0.0253906960,3092
2025-09,M7_all3,beta,0.0215494377,3092
2025-09,M7_all3,ln_size,0.0008729460,3092
2025-09,M7_all3,ln_be_me,-0.0004386668,3092
2025-10,M1_beta,intercept,0.0311974068,3107
2025-10,M1_beta,beta,-0.0062566969,3107
2025-10,M2_ln_size,intercept,0.2147444372,3170
2025-10,M2_ln_size,ln_size,-0.0119820994,3170
2025-10,M3_ln_be_me,intercept,-0.0371422469,3144
2025-10,M3_ln_be_me,ln_be_me,0.0099393939,3144
2025-10,M4_beta_ln_size,intercept,0.2237325658,3107
2025-10,M4_beta_ln_size,beta,-0.0049170529,3107
2025-10,M4_beta_ln_size,ln_size,-0.0121556344,3107
2025-10,M5_beta_ln_be_me,intercept,-0.0269035726,3091
2025-10,M5_beta_ln_be_me,beta,-0.0058881258,3091
2025-10,M5_beta_ln_be_me,ln_be_me,0.0094146980,3091
2025-10,M6_ln_size_ln_be_me,intercept,0.1558814200,3144
2025-10,M6_ln_size_ln_be_me,ln_size,-0.0131391385,3144
2025-10,M6_ln_size_ln_be_me,ln_be_me,0.0126930269,3144
2025-10,M7_all3,intercept,0.1646750965,3091
2025-10,M7_all3,beta,-0.0039770322,3091
2025-10,M7_all3,ln_size,-0.0132220687,3091
2025-10,M7_all3,ln_be_me,0.0122864509,3091
2025-11,M1_beta,intercept,0.0109516248,3107
2025-11,M1_beta,beta,-0.0085581611,3107
2025-11,M2_ln_size,intercept,0.2958884948,3170
2025-11,M2_ln_size,ln_size,-0.0184936384,3170
2025-11,M3_ln_be_me,intercept,0.0234337430,3144
2025-11,M3_ln_be_me,ln_be_me,-0.0037867341,3144
2025-11,M4_beta_ln_size,intercept,0.3040861788,3107
2025-11,M4_beta_ln_size,beta,-0.0065185547,3107
2025-11,M4_beta_ln_size,ln_size,-0.0185069391,3107
2025-11,M5_beta_ln_be_me,intercept,0.0403999953,3091
2025-11,M5_beta_ln_be_me,beta,-0.0098415622,3091
2025-11,M5_beta_ln_be_me,ln_be_me,-0.0046814336,3091
2025-11,M6_ln_size_ln_be_me,intercept,0.2932052401,3144
2025-11,M6_ln_size_ln_be_me,ln_size,-0.0183633703,3144
2025-11,M6_ln_size_ln_be_me,ln_be_me,0.0000617665,3144
2025-11,M7_all3,intercept,0.3042843051,3091
2025-11,M7_all3,beta,-0.0072091834,3091
2025-11,M7_all3,ln_size,-0.0182123431,3091
2025-11,M7_all3,ln_be_me,-0.0007258235,3091
2025-12,M1_beta,intercept,-0.0114740604,3106
2025-12,M1_beta,beta,0.0255561003,3106
2025-12,M2_ln_size,intercept,-0.1878026549,3169
2025-12,M2_ln_size,ln_size,0.0128204477,3169
2025-12,M3_ln_be_me,intercept,0.0255084146,3143
2025-12,M3_ln_be_me,ln_be_me,-0.0014136113,3143
2025-12,M4_beta_ln_size,intercept,-0.2116796882,3106
2025-12,M4_beta_ln_size,beta,0.0241646940,3106
2025-12,M4_beta_ln_size,ln_size,0.0126392844,3106
2025-12,M5_beta_ln_be_me,intercept,-0.0104315475,3090
2025-12,M5_beta_ln_be_me,beta,0.0260120737,3090
2025-12,M5_beta_ln_be_me,ln_be_me,-0.0002173299,3090
2025-12,M6_ln_size_ln_be_me,intercept,-0.1700894417,3143
2025-12,M6_ln_size_ln_be_me,ln_size,0.0133165692,3143
2025-12,M6_ln_size_ln_be_me,ln_be_me,-0.0042112566,3143
2025-12,M7_all3,intercept,-0.1971191550,3090
2025-12,M7_all3,beta,0.0241501092,3090
2025-12,M7_all3,ln_size,0.0128865999,3090
2025-12,M7_all3,ln_be_me,-0.0030227991,3090
