Trdmnt,size_tercile,beta_smb_bin,portfolio,vw_return,n_stocks
2007-05,3,1,SZ3_BSMB1,0.13303599260225535,254
2007-05,3,2,SZ3_BSMB2,0.07057117588229495,96
2007-05,3,3,SZ3_BSMB3,0.08699861743243031,44
2007-06,1,1,SZ1_BSMB1,-0.14461619663199896,37
2007-06,1,2,SZ1_BSMB2,-0.12970956634875094,135
2007-06,1,3,SZ1_BSMB3,-0.17024584051641403,195
2007-06,2,1,SZ2_BSMB1,-0.1225776665728736,99
2007-06,2,2,SZ2_BSMB2,-0.18043129003401956,151
2007-06,2,3,SZ2_BSMB3,-0.20509707912202568,134
2007-06,3,1,SZ3_BSMB1,-0.05422112162051818,255
2007-06,3,2,SZ3_BSMB2,-0.08402722247182547,97
2007-06,3,3,SZ3_BSMB3,-0.20369512164142262,43
2007-07,1,1,SZ1_BSMB1,0.23978293350443067,28
2007-07,1,2,SZ1_BSMB2,0.29022459600922046,154
2007-07,1,3,SZ1_BSMB3,0.2891846548815283,215
2007-07,2,1,SZ2_BSMB1,0.22670690567287632,109
2007-07,2,2,SZ2_BSMB2,0.2522129506712952,158
2007-07,2,3,SZ2_BSMB3,0.2272450219084109,138
2007-07,3,1,SZ3_BSMB1,0.1734866557905523,266
2007-07,3,2,SZ3_BSMB2,0.20544798953092452,89
2007-07,3,3,SZ3_BSMB3,0.2141938189251464,48
2007-08,1,1,SZ1_BSMB1,0.10968598080302464,28
2007-08,1,2,SZ1_BSMB2,0.10844252437270635,155
2007-08,1,3,SZ1_BSMB3,0.1416146440196619,215
2007-08,2,1,SZ2_BSMB1,0.11369069721883902,108
2007-08,2,2,SZ2_BSMB2,0.09782431290020518,158
2007-08,2,3,SZ2_BSMB3,0.12674239513749783,137
2007-08,3,1,SZ3_BSMB1,0.17508957214708698,266
2007-08,3,2,SZ3_BSMB2,0.10543943527875878,88
2007-08,3,3,SZ3_BSMB3,0.07431848237807871,47
2007-09,1,1,SZ1_BSMB1,0.008690424992229188,28
2007-09,1,2,SZ1_BSMB2,0.05131638181620474,153
2007-09,1,3,SZ1_BSMB3,0.03382221026081034,205
2007-09,2,1,SZ2_BSMB1,0.09416616749165725,108
2007-09,2,2,SZ2_BSMB2,0.05172206836043697,154
2007-09,2,3,SZ2_BSMB3,0.04475193783976544,136
2007-09,3,1,SZ3_BSMB1,0.07806660890939335,264
2007-09,3,2,SZ3_BSMB2,0.04535134075489903,88
2007-09,3,3,SZ3_BSMB3,0.044685533155737596,48
2007-10,1,1,SZ1_BSMB1,-0.10817421166315787,27
2007-10,1,2,SZ1_BSMB2,-0.122946225825174,153
2007-10,1,3,SZ1_BSMB3,-0.12193795968596001,204
2007-10,2,1,SZ2_BSMB1,-0.09115929815636299,109
2007-10,2,2,SZ2_BSMB2,-0.1120905446897991,153
2007-10,2,3,SZ2_BSMB3,-0.13163638911040207,134
2007-10,3,1,SZ3_BSMB1,0.041231252668891834,263
2007-10,3,2,SZ3_BSMB2,-0.08236968262271978,88
2007-10,3,3,SZ3_BSMB3,-0.09780587795687194,47
2007-11,1,1,SZ1_BSMB1,-0.03505665677490993,26
2007-11,1,2,SZ1_BSMB2,-0.04093464604487433,155
2007-11,1,3,SZ1_BSMB3,-0.014540246642545827,202
2007-11,2,1,SZ2_BSMB1,-0.10201817630538196,109
2007-11,2,2,SZ2_BSMB2,-0.07278384755443479,154
2007-11,2,3,SZ2_BSMB3,-0.06535469528619818,132
2007-11,3,1,SZ3_BSMB1,-0.1714093807653964,266
2007-11,3,2,SZ3_BSMB2,-0.13993258596607927,88
2007-11,3,3,SZ3_BSMB3,-0.08888522784609727,46
2007-12,1,1,SZ1_BSMB1,0.23656807033904165,26
2007-12,1,2,SZ1_BSMB2,0.1898951812742324,155
2007-12,1,3,SZ1_BSMB3,0.19669944606405548,200
2007-12,2,1,SZ2_BSMB1,0.218783722693593,109
2007-12,2,2,SZ2_BSMB2,0.21770185120481322,154
2007-12,2,3,SZ2_BSMB3,0.20974558029961932,133
2007-12,3,1,SZ3_BSMB1,0.14552343634600887,265
2007-12,3,2,SZ3_BSMB2,0.20160288322696426,88
2007-12,3,3,SZ3_BSMB3,0.23592336271405465,44
2008-01,1,1,SZ1_BSMB1,-0.07225610549263663,27
2008-01,1,2,SZ1_BSMB2,-0.04676250259648605,153
2008-01,1,3,SZ1_BSMB3,-0.06251639590300954,202
2008-01,2,1,SZ2_BSMB1,-0.04736217106893162,108
2008-01,2,2,SZ2_BSMB2,-0.05935117199542968,157
2008-01,2,3,SZ2_BSMB3,-0.06777063772983889,136
2008-01,3,1,SZ3_BSMB1,-0.13678985736021484,264
2008-01,3,2,SZ3_BSMB2,-0.10168520062687376,87
2008-01,3,3,SZ3_BSMB3,-0.08436525114423474,48
2008-02,1,1,SZ1_BSMB1,0.14448413082525988,26
2008-02,1,2,SZ1_BSMB2,0.14129909742574076,154
2008-02,1,3,SZ1_BSMB3,0.12613327250838846,202
2008-02,2,1,SZ2_BSMB1,0.0711544127582458,108
2008-02,2,2,SZ2_BSMB2,0.10299969975270715,155
2008-02,2,3,SZ2_BSMB3,0.10396302944208592,133
2008-02,3,1,SZ3_BSMB1,0.019273674995452992,262
2008-02,3,2,SZ3_BSMB2,0.054738352830184134,88
2008-02,3,3,SZ3_BSMB3,0.04157630970131489,47
2008-03,1,1,SZ1_BSMB1,-0.1745695112559501,26
2008-03,1,2,SZ1_BSMB2,-0.1687136960242471,153
2008-03,1,3,SZ1_BSMB3,-0.18450084470848813,200
2008-03,2,1,SZ2_BSMB1,-0.20052925931907004,109
2008-03,2,2,SZ2_BSMB2,-0.1998936858346775,153
2008-03,2,3,SZ2_BSMB3,-0.22021254295553552,134
2008-03,3,1,SZ3_BSMB1,-0.20829612767456387,260
2008-03,3,2,SZ3_BSMB2,-0.2238204214747313,89
2008-03,3,3,SZ3_BSMB3,-0.20907378953144873,48
2008-04,1,1,SZ1_BSMB1,-0.06172380964310672,26
2008-04,1,2,SZ1_BSMB2,-0.0701782784384321,151
2008-04,1,3,SZ1_BSMB3,-0.09565063386968317,205
2008-04,2,1,SZ2_BSMB1,0.03228834170339883,108
2008-04,2,2,SZ2_BSMB2,-0.0359044200685961,153
2008-04,2,3,SZ2_BSMB3,-0.07130524542228218,134
2008-04,3,1,SZ3_BSMB1,0.0317213437654681,261
2008-04,3,2,SZ3_BSMB2,-0.026978105164109287,87
2008-04,3,3,SZ3_BSMB3,0.011721262177663375,47
2008-05,1,1,SZ1_BSMB1,-0.038441029713918475,28
2008-05,1,2,SZ1_BSMB2,-0.0010532921368294475,152
2008-05,1,3,SZ1_BSMB3,-0.011382114256887791,204
2008-05,2,1,SZ2_BSMB1,-0.03506894007206751,108
2008-05,2,2,SZ2_BSMB2,-0.02744341904798605,155
2008-05,2,3,SZ2_BSMB3,-0.014974992358336603,137
2008-05,3,1,SZ3_BSMB1,-0.06634347551319243,260
2008-05,3,2,SZ3_BSMB2,-0.031510896428774623,88
2008-05,3,3,SZ3_BSMB3,-0.04503831916210414,47
2008-06,1,1,SZ1_BSMB1,-0.25586231578131285,28
2008-06,1,2,SZ1_BSMB2,-0.2559599374138373,155
2008-06,1,3,SZ1_BSMB3,-0.2544989053369503,210
2008-06,2,1,SZ2_BSMB1,-0.2415032980052972,109
2008-06,2,2,SZ2_BSMB2,-0.2615699145838705,156
2008-06,2,3,SZ2_BSMB3,-0.25753302565645814,136
2008-06,3,1,SZ3_BSMB1,-0.23604175852941006,262
2008-06,3,2,SZ3_BSMB2,-0.25704540013588073,89
2008-06,3,3,SZ3_BSMB3,-0.25674750486196085,48
2008-07,1,1,SZ1_BSMB1,0.1366554842013589,31
2008-07,1,2,SZ1_BSMB2,0.13296296791196577,145
2008-07,1,3,SZ1_BSMB3,0.11264567938733865,208
2008-07,2,1,SZ2_BSMB1,0.10120664965509159,100
2008-07,2,2,SZ2_BSMB2,0.0922522421951118,160
2008-07,2,3,SZ2_BSMB3,0.10729302840440104,149
2008-07,3,1,SZ3_BSMB1,0.03445721003392171,267
2008-07,3,2,SZ3_BSMB2,0.04939829064239417,94
2008-07,3,3,SZ3_BSMB3,-0.0045156293466099865,43
2008-08,1,1,SZ1_BSMB1,-0.16775404727293908,30
2008-08,1,2,SZ1_BSMB2,-0.21675220641342102,144
2008-08,1,3,SZ1_BSMB3,-0.22683065397445376,208
2008-08,2,1,SZ2_BSMB1,-0.19464274903518022,100
2008-08,2,2,SZ2_BSMB2,-0.22670537576639385,159
2008-08,2,3,SZ2_BSMB3,-0.24738326155785167,149
2008-08,3,1,SZ3_BSMB1,-0.16918574399813965,266
2008-08,3,2,SZ3_BSMB2,-0.24325557046989374,94
2008-08,3,3,SZ3_BSMB3,-0.2567924128784324,43
2008-09,1,1,SZ1_BSMB1,-0.09530465481456563,31
2008-09,1,2,SZ1_BSMB2,-0.08496540786744274,145
2008-09,1,3,SZ1_BSMB3,-0.09386263459567253,208
2008-09,2,1,SZ2_BSMB1,-0.07612607324648515,100
2008-09,2,2,SZ2_BSMB2,-0.0825639506024063,159
2008-09,2,3,SZ2_BSMB3,-0.0756322480948566,149
2008-09,3,1,SZ3_BSMB1,-0.02742683524031286,266
2008-09,3,2,SZ3_BSMB2,-0.01994911056974878,93
2008-09,3,3,SZ3_BSMB3,0.057216289557484215,43
2008-10,1,1,SZ1_BSMB1,-0.2426600240795005,31
2008-10,1,2,SZ1_BSMB2,-0.25216434486766953,145
2008-10,1,3,SZ1_BSMB3,-0.22763884712638116,208
2008-10,2,1,SZ2_BSMB1,-0.2664402934004936,100
2008-10,2,2,SZ2_BSMB2,-0.26916069706650364,159
2008-10,2,3,SZ2_BSMB3,-0.26948951406865473,147
2008-10,3,1,SZ3_BSMB1,-0.2856206652936855,264
2008-10,3,2,SZ3_BSMB2,-0.2842001755412336,93
2008-10,3,3,SZ3_BSMB3,-0.20036135206311007,43
2008-11,1,1,SZ1_BSMB1,0.1780834254792812,30
2008-11,1,2,SZ1_BSMB2,0.194833270889963,145
2008-11,1,3,SZ1_BSMB3,0.20210537949297025,208
2008-11,2,1,SZ2_BSMB1,0.19113299975243664,99
2008-11,2,2,SZ2_BSMB2,0.21448761884937415,160
2008-11,2,3,SZ2_BSMB3,0.19926922851664705,147
2008-11,3,1,SZ3_BSMB1,0.1483398909288551,263
2008-11,3,2,SZ3_BSMB2,0.1515816990049948,91
2008-11,3,3,SZ3_BSMB3,-0.1566596166430575,43
2008-12,1,1,SZ1_BSMB1,0.03831045712575447,31
2008-12,1,2,SZ1_BSMB2,0.06552199432117671,145
2008-12,1,3,SZ1_BSMB3,0.043986044203734025,206
2008-12,2,1,SZ2_BSMB1,0.03813238477379526,100
2008-12,2,2,SZ2_BSMB2,0.041912144023274714,160
2008-12,2,3,SZ2_BSMB3,0.05767713531829451,148
2008-12,3,1,SZ3_BSMB1,-0.024708328869132757,266
2008-12,3,2,SZ3_BSMB2,0.054616858660444204,94
2008-12,3,3,SZ3_BSMB3,0.043767500213956895,43
2009-01,1,1,SZ1_BSMB1,0.1328703557836441,31
2009-01,1,2,SZ1_BSMB2,0.15773504163300786,145
2009-01,1,3,SZ1_BSMB3,0.15938522787773493,207
2009-01,2,1,SZ2_BSMB1,0.16163422996622914,100
2009-01,2,2,SZ2_BSMB2,0.1635157103941827,160
2009-01,2,3,SZ2_BSMB3,0.16551895143728906,146
2009-01,3,1,SZ3_BSMB1,0.11717654412267994,265
2009-01,3,2,SZ3_BSMB2,0.15113412163765003,94
2009-01,3,3,SZ3_BSMB3,0.22162723743371773,43
2009-02,1,1,SZ1_BSMB1,0.10495952378603954,31
2009-02,1,2,SZ1_BSMB2,0.08825007677487924,145
2009-02,1,3,SZ1_BSMB3,0.09490442247763416,207
2009-02,2,1,SZ2_BSMB1,0.08301174329542263,100
2009-02,2,2,SZ2_BSMB2,0.09230238940193095,160
2009-02,2,3,SZ2_BSMB3,0.1047007615171099,148
2009-02,3,1,SZ3_BSMB1,0.061172000885599806,266
2009-02,3,2,SZ3_BSMB2,0.07562289337989361,94
2009-02,3,3,SZ3_BSMB3,0.040769961470974614,43
2009-03,1,1,SZ1_BSMB1,0.18798011138496984,31
2009-03,1,2,SZ1_BSMB2,0.23125489549685485,145
2009-03,1,3,SZ1_BSMB3,0.23915055458043802,207
2009-03,2,1,SZ2_BSMB1,0.22100816859413042,100
2009-03,2,2,SZ2_BSMB2,0.21836962667713147,160
2009-03,2,3,SZ2_BSMB3,0.23044595165014042,149
2009-03,3,1,SZ3_BSMB1,0.16333140610961538,267
2009-03,3,2,SZ3_BSMB2,0.1956574337490395,94
2009-03,3,3,SZ3_BSMB3,0.23503516707229283,43
2009-04,1,1,SZ1_BSMB1,0.08952718899231504,30
2009-04,1,2,SZ1_BSMB2,0.06393381781353068,145
2009-04,1,3,SZ1_BSMB3,0.08183462093816118,207
2009-04,2,1,SZ2_BSMB1,0.08488137090280287,100
2009-04,2,2,SZ2_BSMB2,0.08561676067652746,160
2009-04,2,3,SZ2_BSMB3,0.045608922015340274,149
2009-04,3,1,SZ3_BSMB1,0.05234200829323119,267
2009-04,3,2,SZ3_BSMB2,0.02916016307623517,93
2009-04,3,3,SZ3_BSMB3,0.0022657292540164808,43
2009-05,1,1,SZ1_BSMB1,0.05363200274581839,30
2009-05,1,2,SZ1_BSMB2,0.08925520461708016,145
2009-05,1,3,SZ1_BSMB3,0.07574325635674183,207
2009-05,2,1,SZ2_BSMB1,0.0641916486669777,100
2009-05,2,2,SZ2_BSMB2,0.06402030403706307,158
2009-05,2,3,SZ2_BSMB3,0.07027964489705452,147
2009-05,3,1,SZ3_BSMB1,0.05053361594958219,266
2009-05,3,2,SZ3_BSMB2,0.04575116037777774,93
2009-05,3,3,SZ3_BSMB3,0.06622026171421927,43
2009-06,1,1,SZ1_BSMB1,0.11436957973925635,29
2009-06,1,2,SZ1_BSMB2,0.06022347704775676,145
2009-06,1,3,SZ1_BSMB3,0.08448409659306591,207
2009-06,2,1,SZ2_BSMB1,0.03819415873375353,100
2009-06,2,2,SZ2_BSMB2,0.06991063395399987,160
2009-06,2,3,SZ2_BSMB3,0.047033174599566914,147
2009-06,3,1,SZ3_BSMB1,0.11840789706532118,266
2009-06,3,2,SZ3_BSMB2,0.0591292070134729,93
2009-06,3,3,SZ3_BSMB3,0.0568847481862009,43
2009-07,1,1,SZ1_BSMB1,0.15095854313223486,44
2009-07,1,2,SZ1_BSMB2,0.1363670997691674,162
2009-07,1,3,SZ1_BSMB3,0.1267095163438759,234
2009-07,2,1,SZ2_BSMB1,0.1410856757248224,108
2009-07,2,2,SZ2_BSMB2,0.14171423331454422,187
2009-07,2,3,SZ2_BSMB3,0.1318954124831372,152
2009-07,3,1,SZ3_BSMB1,0.16972350100040895,296
2009-07,3,2,SZ3_BSMB2,0.1517732834151386,101
2009-07,3,3,SZ3_BSMB3,0.14135938782354204,63
2009-08,1,1,SZ1_BSMB1,-0.15181174773005895,44
2009-08,1,2,SZ1_BSMB2,-0.14689594675319495,162
2009-08,1,3,SZ1_BSMB3,-0.14496849433986822,234
2009-08,2,1,SZ2_BSMB1,-0.14787607611159298,108
2009-08,2,2,SZ2_BSMB2,-0.14370633922814968,187
2009-08,2,3,SZ2_BSMB3,-0.1476315086953177,151
2009-08,3,1,SZ3_BSMB1,-0.2291455238849425,295
2009-08,3,2,SZ3_BSMB2,-0.18512824082139745,101
2009-08,3,3,SZ3_BSMB3,-0.19514055048287765,63
2009-09,1,1,SZ1_BSMB1,-0.0025265862923387963,44
2009-09,1,2,SZ1_BSMB2,0.032659561666387504,162
2009-09,1,3,SZ1_BSMB3,0.03702317604008315,234
2009-09,2,1,SZ2_BSMB1,0.03621607229295965,108
2009-09,2,2,SZ2_BSMB2,0.020493278461662448,186
2009-09,2,3,SZ2_BSMB3,0.02636112856715578,152
2009-09,3,1,SZ3_BSMB1,0.05793473804038021,295
2009-09,3,2,SZ3_BSMB2,0.046045055850317776,101
2009-09,3,3,SZ3_BSMB3,0.04130027748171864,63
2009-10,1,1,SZ1_BSMB1,0.11846407186619784,44
2009-10,1,2,SZ1_BSMB2,0.12360185284528619,161
2009-10,1,3,SZ1_BSMB3,0.12899799402834936,234
2009-10,2,1,SZ2_BSMB1,0.12584780015886535,108
2009-10,2,2,SZ2_BSMB2,0.11908489279319046,185
2009-10,2,3,SZ2_BSMB3,0.13554773323528707,153
2009-10,3,1,SZ3_BSMB1,0.08209934367681744,297
2009-10,3,2,SZ3_BSMB2,0.10907283533381201,102
2009-10,3,3,SZ3_BSMB3,0.12339600761675668,63
2009-11,1,1,SZ1_BSMB1,0.15095200755192348,44
2009-11,1,2,SZ1_BSMB2,0.15470223772798072,161
2009-11,1,3,SZ1_BSMB3,0.14697760933829462,234
2009-11,2,1,SZ2_BSMB1,0.17085231578409144,108
2009-11,2,2,SZ2_BSMB2,0.1700966213259806,184
2009-11,2,3,SZ2_BSMB3,0.14750744310515806,153
2009-11,3,1,SZ3_BSMB1,0.06940866779076506,296
2009-11,3,2,SZ3_BSMB2,0.12281821535170617,102
2009-11,3,3,SZ3_BSMB3,0.10931761098332465,63
2009-12,1,1,SZ1_BSMB1,0.03574041930816681,44
2009-12,1,2,SZ1_BSMB2,0.04577988440677103,161
2009-12,1,3,SZ1_BSMB3,0.03494785395018302,234
2009-12,2,1,SZ2_BSMB1,0.020403583366823932,107
2009-12,2,2,SZ2_BSMB2,0.015856310135107767,186
2009-12,2,3,SZ2_BSMB3,0.03837669104526261,153
2009-12,3,1,SZ3_BSMB1,0.035112032280423984,296
2009-12,3,2,SZ3_BSMB2,-0.011573724591715623,101
2009-12,3,3,SZ3_BSMB3,0.006916779439494674,63
2010-01,1,1,SZ1_BSMB1,-0.04003134046633694,43
2010-01,1,2,SZ1_BSMB2,-0.029623429654948512,160
2010-01,1,3,SZ1_BSMB3,0.0013581743591318594,233
2010-01,2,1,SZ2_BSMB1,-0.01497781300238399,108
2010-01,2,2,SZ2_BSMB2,-0.027557980748189652,186
2010-01,2,3,SZ2_BSMB3,-0.02886069860591808,152
2010-01,3,1,SZ3_BSMB1,-0.10806722908373298,294
2010-01,3,2,SZ3_BSMB2,-0.05685685247256253,101
2010-01,3,3,SZ3_BSMB3,-0.03973173094924134,63
2010-02,1,1,SZ1_BSMB1,0.061846098140712395,44
2010-02,1,2,SZ1_BSMB2,0.07963318315343598,161
2010-02,1,3,SZ1_BSMB3,0.0852514145684245,233
2010-02,2,1,SZ2_BSMB1,0.06164882282462071,108
2010-02,2,2,SZ2_BSMB2,0.0770042369425851,187
2010-02,2,3,SZ2_BSMB3,0.07498772321568524,153
2010-02,3,1,SZ3_BSMB1,0.01898038389809528,294
2010-02,3,2,SZ3_BSMB2,0.04030008801124006,102
2010-02,3,3,SZ3_BSMB3,0.061849561657542795,63
2010-03,1,1,SZ1_BSMB1,0.052757564638878963,44
2010-03,1,2,SZ1_BSMB2,0.05578649215326531,161
2010-03,1,3,SZ1_BSMB3,0.054674450132092586,231
2010-03,2,1,SZ2_BSMB1,0.013684134334506092,108
2010-03,2,2,SZ2_BSMB2,0.032494703357061595,187
2010-03,2,3,SZ2_BSMB3,0.02392362770521116,152
2010-03,3,1,SZ3_BSMB1,0.02057240068951452,293
2010-03,3,2,SZ3_BSMB2,0.022379882452999586,101
2010-03,3,3,SZ3_BSMB3,0.020118789181922506,63
2010-04,1,1,SZ1_BSMB1,-0.059497437594555835,43
2010-04,1,2,SZ1_BSMB2,-0.058820080936045085,161
2010-04,1,3,SZ1_BSMB3,-0.073031027330744,232
2010-04,2,1,SZ2_BSMB1,-0.03495850799575915,108
2010-04,2,2,SZ2_BSMB2,-0.06990257361666799,186
2010-04,2,3,SZ2_BSMB3,-0.06547344958591367,152
2010-04,3,1,SZ3_BSMB1,-0.0861733615946694,292
2010-04,3,2,SZ3_BSMB2,-0.06300973127277154,101
2010-04,3,3,SZ3_BSMB3,-0.07075203144786792,63
2010-05,1,1,SZ1_BSMB1,-0.07061486372875067,42
2010-05,1,2,SZ1_BSMB2,-0.09563475055455575,159
2010-05,1,3,SZ1_BSMB3,-0.08536446457807009,231
2010-05,2,1,SZ2_BSMB1,-0.07148814078522735,108
2010-05,2,2,SZ2_BSMB2,-0.07068670976077435,183
2010-05,2,3,SZ2_BSMB3,-0.09562336618041624,151
2010-05,3,1,SZ3_BSMB1,-0.08686860665738741,292
2010-05,3,2,SZ3_BSMB2,-0.0701767354251785,101
2010-05,3,3,SZ3_BSMB3,-0.0822014466121488,63
2010-06,1,1,SZ1_BSMB1,-0.1030731398929289,42
2010-06,1,2,SZ1_BSMB2,-0.09858357590731097,158
2010-06,1,3,SZ1_BSMB3,-0.10787417041415645,233
2010-06,2,1,SZ2_BSMB1,-0.09422988809273668,108
2010-06,2,2,SZ2_BSMB2,-0.11619832065829334,183
2010-06,2,3,SZ2_BSMB3,-0.10570237852993172,151
2010-06,3,1,SZ3_BSMB1,-0.06795267496637279,291
2010-06,3,2,SZ3_BSMB2,-0.10210106857388879,101
2010-06,3,3,SZ3_BSMB3,-0.11495003646070216,63
2010-07,1,1,SZ1_BSMB1,0.17954645011166895,73
2010-07,1,2,SZ1_BSMB2,0.1646930637312135,193
2010-07,1,3,SZ1_BSMB3,0.17179650380357547,230
2010-07,2,1,SZ2_BSMB1,0.16971836053560688,124
2010-07,2,2,SZ2_BSMB2,0.15799539409805594,175
2010-07,2,3,SZ2_BSMB3,0.15847433424285662,181
2010-07,3,1,SZ3_BSMB1,0.10408639298400736,286
2010-07,3,2,SZ3_BSMB2,0.13637421210702055,118
2010-07,3,3,SZ3_BSMB3,0.14223941808561413,76
2010-08,1,1,SZ1_BSMB1,0.14142560516812905,74
2010-08,1,2,SZ1_BSMB2,0.10655961036706922,193
2010-08,1,3,SZ1_BSMB3,0.11140280834208326,229
2010-08,2,1,SZ2_BSMB1,0.0743210902718553,122
2010-08,2,2,SZ2_BSMB2,0.0874236942073234,174
2010-08,2,3,SZ2_BSMB3,0.1109869179584061,179
2010-08,3,1,SZ3_BSMB1,-0.0056031725383032995,286
2010-08,3,2,SZ3_BSMB2,0.07764712440097224,117
2010-08,3,3,SZ3_BSMB3,0.08937512797162252,76
2010-09,1,1,SZ1_BSMB1,-0.0018430766594664284,74
2010-09,1,2,SZ1_BSMB2,0.012692590984705812,193
2010-09,1,3,SZ1_BSMB3,0.02567581255755759,228
2010-09,2,1,SZ2_BSMB1,0.013219313100797507,122
2010-09,2,2,SZ2_BSMB2,0.013767511871137757,175
2010-09,2,3,SZ2_BSMB3,0.02443877939704148,180
2010-09,3,1,SZ3_BSMB1,0.007535644475381363,288
2010-09,3,2,SZ3_BSMB2,0.049189378668321175,118
2010-09,3,3,SZ3_BSMB3,0.012451526140760248,76
2010-10,1,1,SZ1_BSMB1,0.07016550809762938,72
2010-10,1,2,SZ1_BSMB2,0.09895595436157374,193
2010-10,1,3,SZ1_BSMB3,0.07883848729496772,227
2010-10,2,1,SZ2_BSMB1,0.09367853192149239,123
2010-10,2,2,SZ2_BSMB2,0.0854542013807593,174
2010-10,2,3,SZ2_BSMB3,0.09642476420189512,180
2010-10,3,1,SZ3_BSMB1,0.13646272429117676,288
2010-10,3,2,SZ3_BSMB2,0.10175166858957232,118
2010-10,3,3,SZ3_BSMB3,0.11103425809639025,76
2010-11,1,1,SZ1_BSMB1,0.022466900729001836,73
2010-11,1,2,SZ1_BSMB2,0.011202684501115634,192
2010-11,1,3,SZ1_BSMB3,0.012170464229368034,228
2010-11,2,1,SZ2_BSMB1,-0.02375409311570511,124
2010-11,2,2,SZ2_BSMB2,0.009647428224186,173
2010-11,2,3,SZ2_BSMB3,0.010536791164023727,179
2010-11,3,1,SZ3_BSMB1,-0.06737204974989254,287
2010-11,3,2,SZ3_BSMB2,-0.007776805902251398,119
2010-11,3,3,SZ3_BSMB3,-0.002041037727437164,76
2010-12,1,1,SZ1_BSMB1,0.002253881522458113,72
2010-12,1,2,SZ1_BSMB2,-0.01326730528850006,192
2010-12,1,3,SZ1_BSMB3,-0.016386886703143828,229
2010-12,2,1,SZ2_BSMB1,-0.028555460680604314,124
2010-12,2,2,SZ2_BSMB2,-0.03206394581060875,172
2010-12,2,3,SZ2_BSMB3,-0.03640472554244141,180
2010-12,3,1,SZ3_BSMB1,0.004147639375095282,287
2010-12,3,2,SZ3_BSMB2,-0.0428189254687542,118
2010-12,3,3,SZ3_BSMB3,-0.0396962020817415,76
2011-01,1,1,SZ1_BSMB1,-0.036475133566396534,71
2011-01,1,2,SZ1_BSMB2,-0.04599639345813444,192
2011-01,1,3,SZ1_BSMB3,-0.031874494951540135,227
2011-01,2,1,SZ2_BSMB1,-0.03325106045522534,124
2011-01,2,2,SZ2_BSMB2,-0.042957548135388116,174
2011-01,2,3,SZ2_BSMB3,-0.07341563812272857,180
2011-01,3,1,SZ3_BSMB1,-0.007559891990654389,285
2011-01,3,2,SZ3_BSMB2,-0.05917768250307011,115
2011-01,3,3,SZ3_BSMB3,-0.08703067745453291,76
2011-02,1,1,SZ1_BSMB1,0.10678596377812029,71
2011-02,1,2,SZ1_BSMB2,0.11407835463518529,192
2011-02,1,3,SZ1_BSMB3,0.12743802616397257,226
2011-02,2,1,SZ2_BSMB1,0.11199769610562436,124
2011-02,2,2,SZ2_BSMB2,0.11775676548512741,174
2011-02,2,3,SZ2_BSMB3,0.12018132742519205,181
2011-02,3,1,SZ3_BSMB1,0.03404252665053827,285
2011-02,3,2,SZ3_BSMB2,0.08987600749695838,116
2011-02,3,3,SZ3_BSMB3,0.10910475186247437,76
2011-03,1,1,SZ1_BSMB1,-0.001921288350129149,72
2011-03,1,2,SZ1_BSMB2,0.023875274045416204,193
2011-03,1,3,SZ1_BSMB3,0.008451997993065632,227
2011-03,2,1,SZ2_BSMB1,0.012719683209103964,123
2011-03,2,2,SZ2_BSMB2,-0.004727027564546927,173
2011-03,2,3,SZ2_BSMB3,-0.012554709346441302,180
2011-03,3,1,SZ3_BSMB1,0.01469897247135693,283
2011-03,3,2,SZ3_BSMB2,-0.04336913944661537,114
2011-03,3,3,SZ3_BSMB3,-0.03690604564587174,75
2011-04,1,1,SZ1_BSMB1,-0.01902419659557433,73
2011-04,1,2,SZ1_BSMB2,-0.015078589811746033,190
2011-04,1,3,SZ1_BSMB3,-0.02312780820896933,228
2011-04,2,1,SZ2_BSMB1,-0.03360983089789781,119
2011-04,2,2,SZ2_BSMB2,-0.01740812495910981,173
2011-04,2,3,SZ2_BSMB3,-0.045271861819024956,179
2011-04,3,1,SZ3_BSMB1,-0.0034180715888745515,286
2011-04,3,2,SZ3_BSMB2,-0.02917516876706415,115
2011-04,3,3,SZ3_BSMB3,-0.05063615167938928,75
2011-05,1,1,SZ1_BSMB1,-0.057858174627251645,72
2011-05,1,2,SZ1_BSMB2,-0.06123117070730784,189
2011-05,1,3,SZ1_BSMB3,-0.07370877073823062,224
2011-05,2,1,SZ2_BSMB1,-0.0720973577157158,119
2011-05,2,2,SZ2_BSMB2,-0.08636369754331463,173
2011-05,2,3,SZ2_BSMB3,-0.07650847826186923,179
2011-05,3,1,SZ3_BSMB1,-0.05385893711590629,285
2011-05,3,2,SZ3_BSMB2,-0.07912333225800998,115
2011-05,3,3,SZ3_BSMB3,-0.08095780765557958,75
2011-06,1,1,SZ1_BSMB1,0.040233951739906924,72
2011-06,1,2,SZ1_BSMB2,0.052273852109096734,189
2011-06,1,3,SZ1_BSMB3,0.043756388808308296,225
2011-06,2,1,SZ2_BSMB1,0.037803800693312614,120
2011-06,2,2,SZ2_BSMB2,0.039086639045275075,173
2011-06,2,3,SZ2_BSMB3,0.04704785602117594,179
2011-06,3,1,SZ3_BSMB1,0.017559415896999366,284
2011-06,3,2,SZ3_BSMB2,0.03264657620467861,116
2011-06,3,3,SZ3_BSMB3,0.0209197863122023,75
