Trdmnt,SL,SM,SH,BL,BM,BH,N_SL,N_SM,N_SH,N_BL,N_BM,N_BH
2003-10,-0.10332654645137687,-0.08306529251282688,-0.041673493810852745,-0.07477475606038442,-0.05707309485304547,0.0361533364210095,196,244,71,111,164,234
2003-11,0.01461573101231912,0.02350027776795781,0.006048290298978966,0.022966371009476665,0.03514805452392368,0.03600047894003597,196,244,71,111,164,234
2003-12,-0.051248091601431206,-0.02260310489250499,0.022827165947243145,-0.008057933794409756,0.02963791444219033,0.1107536018056509,196,244,71,111,164,234
2004-01,0.0946490875013523,0.09788360001974576,0.07823163585452185,0.06484482248775447,0.0706988773536359,0.05224171255160557,196,244,71,111,164,234
2004-02,0.10679178703561781,0.09383518262770046,0.08684541328057392,0.08761292987774501,0.07784946173121327,0.0404297957337899,196,244,71,111,164,233
2004-03,0.05150215674619027,0.05056390633636004,0.039037572445218445,0.010134555267167049,0.028166064510133842,0.05107629612767328,196,244,71,111,164,233
2004-04,-0.11516309050027948,-0.0850798637548272,-0.07883248622405684,-0.15027506808515478,-0.09493981819425511,-0.07786021177819373,196,244,71,111,164,233
2004-05,0.014399936856480621,-0.01553769949305529,-0.030430559613446366,-0.019399636620587562,-0.019761713360469748,-0.0249495453629287,195,244,71,111,163,232
2004-06,-0.14901881123832078,-0.12510072326523408,-0.10936651347896352,-0.1253901161515302,-0.11917693805921976,-0.08193826649321045,195,244,71,111,163,233
2004-07,-0.04220636505381294,-0.036244844428844875,-0.009515043673989736,0.007039182726581534,0.002355893649785776,-0.0005730451158083644,223,235,93,108,205,237
2004-08,-0.056984653896692515,-0.05374479506773083,-0.027015607757441513,-0.05767719081531359,-0.049838677893526,-0.01624709750965346,223,235,93,108,204,237
2004-09,0.03452602895443009,0.04349350243368758,0.057549144727845475,0.022545536530932945,0.039035992414852574,0.058788654070866087,223,235,92,108,204,237
2004-10,-0.10123189083570333,-0.06837786037018331,-0.02549234031535118,-0.06875195256135153,-0.04035111959713894,-0.0518346475416922,223,235,92,108,204,237
2004-11,0.07471316957105939,0.04342264932922552,0.027816842584558403,0.052460519080914855,0.019766445560468814,-0.004017316781645386,223,235,93,108,203,237
2004-12,-0.09891877517360136,-0.07299497688001708,-0.06832673226353415,-0.08070626753279482,-0.06494251938355104,-0.045159306370154716,223,235,93,108,205,237
2005-01,-0.06049110190999946,-0.08457237597874202,-0.07396413431845687,-0.09081303692390104,-0.06430046411026309,-0.04491054719710109,223,235,93,108,205,237
2005-02,0.0996382230041031,0.1050814642449774,0.1108694039244367,0.08757452092714565,0.08949681563215886,0.09509697254098302,223,235,93,108,205,237
2005-03,-0.1413095722515011,-0.13499478227815628,-0.10435483599377467,-0.14179705924483488,-0.11277663649716646,-0.0665768088710981,223,235,93,108,205,237
2005-04,-0.1279207042235049,-0.0774977947583214,-0.008488736768914464,-0.0861938936536327,-0.033141816342586804,0.004840535775739141,223,235,93,108,205,237
2005-05,-0.009618216860399731,-0.03566430235815919,-0.07264548426419361,-0.03285252072942518,-0.043418633406086746,-0.11227557574181551,222,233,92,108,204,237
2005-06,-0.0196765247080789,-0.00043597904281512636,0.01550972699880589,-0.03160542706499716,0.015333336536148715,0.03782922580090723,223,233,92,108,205,237
2005-07,-0.09597560023417856,-0.0858821989706279,-0.04555662150470703,-0.07126366107102952,-0.004213894990704994,0.0371424070003219,237,254,95,115,215,256
2005-08,0.18864478619279343,0.16825048554274302,0.1491778328755977,0.1324319994197928,0.0743816022796296,0.06296361781157442,237,253,93,114,215,256
2005-09,0.014957156906809604,0.027505296534282686,0.0293893402685887,0.008859491710351351,0.0015950365613576964,-0.010755659895578426,236,253,95,115,215,256
2005-10,-0.07308868103946224,-0.05036820498346073,-0.05393180359936141,-0.0524288102251275,-0.048699762113907544,-0.05224560637643853,236,251,95,115,214,253
2005-11,0.01719018612566988,0.02385166157167926,0.012396568814654322,0.012933926141856617,-0.012060988311474395,0.004720225745886761,236,254,95,114,214,255
2005-12,-0.00030732649630407755,0.020863542856322657,0.03739403602691949,0.027380652430381527,0.045546138221802736,0.08768282949372834,234,252,95,114,214,252
2006-01,0.08018754546606631,0.07865288371131032,0.12496615450636499,0.12504460681137186,0.07903808604322284,0.09602855507978977,232,250,95,113,210,246
2006-02,0.03499643933168204,0.01871176682412218,0.013176379231140463,0.01723976088962946,0.013750799616201934,0.05596715377933553,233,251,92,113,210,248
2006-03,-0.0041310242998908306,0.02023601578220828,0.05717663446106275,0.005794231568504487,0.010170746093681456,0.00812344795814001,231,248,95,115,207,245
