form_year,Stkcd,size_june,size_dec_prev,earnings,ep,size2,ep3,leg_2x3,size5,ep5
2016,002273,18331158.29,17726450.57,149170752.57,8.415150680105949,2,2,BM,4,2
2016,002274,6730043.5,7949070.25,29387270.59,3.696944380382096,1,1,SL,2,1
2016,002275,10895092.0,13751660.0,376672835.42,27.39108118001754,2,3,BH,3,4
2016,002276,18607245.52,28273697.19,271891782.76,9.61642126011607,2,2,BM,4,2
2016,002277,8159645.95,7863442.91,310183069.92,39.446216303743725,1,3,SH,3,5
2016,002279,12010291.45,14663602.01,134979385.42,9.205063348551697,2,2,BM,4,2
2016,002281,13464575.09,13607141.73,243261589.14,17.877493596151435,2,2,BM,4,3
2016,002282,4510654.2,5426986.5,6596655.16,1.215528205201911,1,1,SL,1,1
2016,002284,14079944.04,15252658.08,141906273.52,9.303707771832515,2,2,BM,4,2
2016,002285,15930309.46,23463649.81,509389237.73,21.709718728963594,2,2,BM,4,4
2016,002287,15379280.0,16881480.0,264911033.57,15.69240573516066,2,2,BM,4,3
2016,002290,5863001.76,6806812.32,28268059.59,4.152907155518576,1,1,SL,2,1
2016,002292,39202703.25,65389981.85,489039975.91,7.4788210988010855,2,1,BL,5,2
2016,002293,9614872.35,12801114.72,410088318.57,32.035360008866476,2,3,BH,3,5
2016,002294,28451635.2,31506001.92,1265920025.79,40.18028149063224,2,3,BH,5,5
2016,002295,3950120.0,5935244.0,6366100.65,1.0725929127766274,1,1,SL,1,1
2016,002296,6836314.02,8052914.26,74923796.86,9.303935748100217,1,2,SM,2,2
2016,002298,10443159.54,12158369.38,66348794.93,5.4570471463994945,2,1,BL,3,2
2016,002300,4400392.5,5427000.0,181099945.37,33.370176040169525,1,3,SH,1,5
2016,002301,7658799.96,8151951.96,19708310.75,2.4176186079977833,1,1,SL,3,1
2016,002302,7452729.84,9197205.39,346790887.56,37.70611537468339,1,3,SH,2,5
2016,002303,17579616.0,19524960.0,220482825.97,11.292357370770542,2,2,BM,4,2
2016,002304,108382576.96,103288957.52,5365185534.99,51.94345711109661,2,3,BH,5,5
2016,002305,9741679.48,9321932.77,30687210.02,3.29193642318019,2,1,BL,3,1
2016,002307,4375018.21,6286650.36,33647942.47,5.352284689489236,1,1,SL,1,1
2016,002308,13728769.33,20597331.95,119471450.39,5.8003362124772675,2,1,BL,4,2
2016,002309,10248680.64,10746522.74,396196601.42,36.86742316612825,2,3,BH,3,5
2016,002310,24128389.77,26690518.12,601967096.38,22.55359351487928,2,2,BM,5,4
2016,002311,24309547.32,21476964.66,779978258.9,36.31696895943023,2,3,BH,5,5
2016,002315,7926550.0,11281175.0,157206159.34,13.935264663476987,1,2,SM,3,3
2016,002317,8848452.14,9777369.28,296714725.51,30.347092046215526,1,3,SH,3,4
2016,002318,9736223.63,12875040.76,122799128.64,9.537766204322292,2,2,BM,3,2
2016,002319,3456000.0,4066000.0,2585189.42,0.6358065469749139,1,1,SL,1,1
2016,002321,5033022.16,5624818.0,17482667.4,3.108130325283413,1,1,SL,1,1
2016,002322,7632794.9,10269189.12,107872028.39,10.504434880833124,1,2,SM,2,2
2016,002323,9709400.12,9311677.64,69326057.52,7.4450663135284385,2,1,BL,3,2
2016,002324,7862400.0,8526600.0,260394318.85,30.539056464475873,1,3,SH,3,4
2016,002325,11045009.75,15654107.95,357503847.43,22.83770168008839,2,2,BM,3,4
2016,002326,16291653.81,16804708.62,144265024.5,8.584797735100508,2,2,BM,4,2
2016,002327,7248543.88,10361849.78,401225384.02,38.72140520647463,1,3,SH,2,5
2016,002328,4472038.0,6167140.0,90816761.88,14.725912153769817,1,2,SM,1,3
2016,002329,12556224.12,23370156.98,184617257.56,7.89970121801039,2,1,BL,4,2
2016,002330,5391480.0,7770960.0,22608199.61,2.9093187469759205,1,1,SL,2,1
2016,002332,6841050.84,9253742.88,106551038.95,11.514372112098277,1,2,SM,2,3
2016,002333,4895359.06,5438170.95,206127151.85,37.903764656386905,1,3,SH,1,5
2016,002334,6667715.07,8101878.71,148880180.66,18.376007095272843,1,2,SM,2,3
2016,002335,13138104.89,10781174.4,145929713.17,13.53560454137538,2,2,BM,4,3
2016,002338,7374000.0,8667600.0,43701414.39,5.041927914301537,1,1,SL,2,1
2016,002339,6911063.04,9245062.4,144105659.88,15.58731067948227,1,2,SM,2,3
2016,002340,25528326.8,22122609.31,154210577.64,6.970722823834925,2,1,BL,5,2
2016,002342,5568000.0,7305600.0,27128617.61,3.713400351784932,1,1,SL,2,1
2016,002343,15253735.0,19090757.0,199212571.21,10.43502733862256,2,2,BM,4,2
2016,002344,10920000.0,17180800.0,548802740.64,31.942793155149936,2,3,BH,3,5
2016,002345,8265187.54,14265477.06,255326936.83,17.898240329160082,1,2,SM,3,3
2016,002346,8208886.98,8641630.89,115822267.61,13.402825124598673,1,2,SM,3,3
2016,002348,6223104.0,8302208.0,55855800.2,6.727824718436349,1,1,SL,2,2
2016,002350,4409256.0,4437632.4,42804306.61,9.64575312952916,1,2,SM,1,2
2016,002351,7620480.0,7552860.0,100764621.07,13.34125365358288,1,2,SM,2,3
2016,002352,11226311.71,3737044.9,25130574.02,6.724718244621573,2,1,BL,3,2
2016,002353,18467424.97,24310334.32,144774755.42,5.955276201236544,2,1,BL,4,2
2016,002354,25493310.68,27506573.33,362103070.96,13.164237748402956,2,2,BM,5,3
2016,002356,7867422.31,8696389.06,105591486.86,12.141992053423607,1,2,SM,3,3
2016,002357,4837135.83,5210187.78,179690817.36,34.48835722385422,1,3,SH,1,5
2016,002358,12276038.38,14678736.75,182609567.03,12.440414331294551,2,2,BM,4,3
2016,002359,10357480.0,12378960.0,11398259.66,0.9207768390882595,2,1,BL,3,1
2016,002360,4639424.31,4823435.23,81041957.85,16.801709567063053,1,2,SM,1,3
2016,002361,6693741.82,7012902.2,116832482.32,16.659648029884117,1,2,SM,2,3
2016,002362,5885685.75,6861994.48,4822277.05,0.7027515198467487,1,1,SL,2,1
2016,002363,5024074.58,6827580.0,55528466.98,8.132964678553748,1,1,SL,1,2
2016,002364,14352538.48,14760667.54,143478328.2,9.720314329361285,2,2,BM,4,2
2016,002365,3405270.0,4042940.0,17612603.35,4.356385044052101,1,1,SL,1,1
2016,002366,23111413.66,28591216.12,17584436.0,0.6150293127160622,2,1,BL,5,1
2016,002367,11374441.91,12386324.08,488755265.91,39.459266748815764,2,3,BH,4,5
2016,002368,14766169.48,27886573.93,201500262.3,7.225708787526199,2,1,BL,4,2
2016,002370,6018000.0,7227720.0,55499285.97,7.678671278079394,1,1,SL,2,2
2016,002372,11139005.19,10346973.62,484410026.07,46.81659042153816,2,3,BH,3,5
2016,002374,5298961.94,5571139.43,121304672.4,21.77376350460502,1,2,SM,1,4
2016,002375,15141960.43,21121166.16,572226282.12,27.092551509002476,2,3,BH,4,4
2016,002376,8436707.6,11088000.0,147278003.02,13.282648180014432,1,2,SM,3,3
2016,002377,3890683.2,4525986.2,31147024.02,6.881820368785039,1,1,SL,1,2
2016,002380,8238913.31,8178360.0,61273367.5,7.492133814114321,1,1,SL,3,2
2016,002381,5634775.0,5995080.0,106812553.13,17.816701883878114,1,2,SM,2,3
2016,002382,5557056.0,6911712.0,170211819.24,24.626578659527482,1,3,SH,2,4
2016,002383,7070286.89,7962212.56,60577119.74,7.608076182784048,1,1,SL,2,2
2016,002384,16829170.76,16964753.21,31713817.26,1.8693945539570864,2,1,BL,4,1
2016,002385,33051393.12,33379446.66,705546719.58,21.137160443869384,2,2,BM,5,4
2016,002386,4795793.81,5326420.86,16361611.39,3.07178343958348,1,1,SL,1,1
2016,002388,4679316.0,4423572.0,4611591.34,1.042503962860783,1,1,SL,1,1
2016,002390,15753237.08,21285913.32,174379440.52,8.192246106543855,2,1,BL,4,2
2016,002391,5140652.37,6453302.37,237561333.55,36.8123667433237,1,3,SH,1,5
2016,002393,6871255.0,8812576.11,114214489.71,12.96039753692408,1,2,SM,2,3
2016,002394,4887870.0,6030531.0,294489086.81,48.833027607353316,1,3,SH,1,5
2016,002395,4867099.32,5435702.4,23153455.29,4.2595148862454275,1,1,SL,1,1
2016,002396,10620491.29,13019536.28,262340647.92,20.149768953214977,2,2,BM,3,4
2016,002397,5581928.43,6936366.01,155333019.85,22.394005683388094,1,2,SM,2,4
2016,002398,4503498.48,5757897.6,202058629.37,35.09243189215453,1,3,SH,1,5
2016,002399,21776141.75,28303074.0,579776673.83,20.484583188031095,2,2,BM,5,4
2016,002400,16618781.88,22753680.91,547643475.66,24.068346472210415,2,2,BM,4,4
2016,002401,5561421.6,7853916.0,54842444.53,6.982815264385308,1,1,SL,2,2
2016,002402,8985523.97,9430647.89,74946571.91,7.947128636779163,1,1,SL,3,2
2016,002403,5657680.94,4970160.0,113394629.15,22.815086264828498,1,2,SM,2,4
2016,002404,4107928.5,5617813.5,58420527.57,10.399157531662452,1,2,SM,1,2
2016,002405,26241712.12,27603736.59,130160648.82,4.71532715853959,2,1,BL,5,1
2016,002406,4807770.0,7091040.0,92481859.57,13.042072752374827,1,2,SM,1,3
2016,002407,26751008.43,19159726.74,39191519.43,2.0455155734648023,2,1,BL,5,1
2016,002408,9745898.8,10740015.98,184187090.0,17.149610423577787,2,2,BM,3,3
2016,002410,16006875.73,20514094.17,241970583.52,11.79533356505012,2,2,BM,4,3
2016,002411,27351267.78,25144834.34,568286789.32,22.6005382113804,2,2,BM,5,4
2016,002412,5245120.0,7832160.0,92656278.76,11.830233136197423,1,2,SM,1,3
2016,002413,13509480.58,19282027.7,140553234.23,7.289338881615651,2,1,BL,4,2
2016,002414,16182000.0,18282000.0,63395544.98,3.4676482321409035,2,1,BL,4,1
2016,002415,130973778.81,139925077.78,5869049646.23,41.94423000755969,2,3,BH,5,5
2016,002416,19688902.9,17567984.68,140631298.55,8.004976160418646,2,1,BL,5,2
2016,002417,4112100.0,5354100.0,29376743.7,5.48677531237743,1,1,SL,1,2
2016,002418,12000384.0,13261788.0,90366129.06,6.8140230457612505,2,1,BL,4,2
2016,002419,9570392.0,10802700.0,1208412565.12,111.86208680422486,2,3,BH,3,5
2016,002420,3488700.0,4659620.0,47167706.25,10.122650827749903,1,2,SM,1,2
2016,002421,11222717.38,14070373.14,152633303.67,10.847850455087503,2,2,BM,3,2
2016,002422,22075116.76,26784000.0,645271323.0,24.091671258960574,2,2,BM,5,4
2016,002424,24272640.0,36211392.0,411374642.9,11.360365348562132,2,2,BM,5,3
2016,002425,11188985.94,12588553.42,80914680.77,6.427639306153097,2,1,BL,3,2
2016,002426,28625317.02,30356175.57,265164636.47,8.735113415671947,2,2,BM,5,2
2016,002427,7990963.99,7278267.15,100044409.77,13.745635837233591,1,2,SM,3,3
2016,002428,11220601.6,13245273.6,61069124.34,4.610635173289286,2,1,BL,3,1
2016,002429,13420769.73,20326686.66,345651100.84,17.004793089086757,2,2,BM,4,3
2016,002430,7735516.8,9565424.0,144105387.62,15.06523784204443,1,2,SM,3,3
2016,002433,7726067.29,11472963.17,190123517.99,16.571439755611106,1,2,SM,3,3
2016,002436,11303137.34,9547406.48,140209675.51,14.685629631849505,2,2,BM,4,3
2016,002437,19125126.05,22173537.38,664808612.15,29.98207280853805,2,3,BH,4,4
2016,002438,4806421.01,6031114.88,16576339.6,2.7484702131888423,1,1,SL,1,1
2016,002439,22444778.94,26567893.38,244127162.03,9.188803889651863,2,2,BM,5,2
2016,002440,11389950.0,14611350.0,733781998.0,50.220000068439944,2,3,BH,4,5
2016,002441,8809626.05,10369069.02,181376728.52,17.49209385820059,1,2,SM,3,3
2016,002443,7469684.71,9255121.55,95364225.02,10.30394085099833,1,2,SM,2,2
2016,002444,21849033.26,20989800.0,479870336.03,22.86207281774957,2,2,BM,5,4
2016,002445,17202541.71,20722403.02,139362685.1,6.725218352596252,2,1,BL,4,2
2016,002446,14193182.84,16631935.68,121323321.93,7.294600235611301,2,1,BL,4,2
2016,002448,8968560.15,8386338.87,193016413.64,23.01557528643008,1,2,SM,3,4
2016,002449,6313224.65,8040203.21,160242488.86,19.930154086242307,1,2,SM,2,4
2016,002451,5454864.0,6390360.0,14564603.94,2.2791523388353707,1,1,SL,2,1
2016,002453,4964597.0,6427125.0,25354064.49,3.944853179298675,1,1,SL,1,1
2016,002454,7685958.6,8112956.3,310196716.45,38.234732812501406,1,3,SH,3,5
2016,002455,4674823.2,5257990.8,60126499.78,11.435261503310352,1,2,SM,1,3
2016,002456,30403054.0,31969584.24,478450610.42,14.965806462423986,2,2,BM,5,3
2016,002457,3440367.84,4488892.8,48551751.97,10.815974925932737,1,2,SM,1,2
2016,002460,25177665.34,23784526.6,125154019.34,5.26199328852734,2,1,BL,5,1
2016,002461,7903479.74,10386070.2,83155318.95,8.006427585093736,1,1,SL,3,2
2016,002462,9332105.23,12148800.0,172976469.43,14.238152692446992,2,2,BM,3,3
2016,002463,8839563.55,10815072.07,5537976.0,0.5120609427432137,1,1,SL,3,1
2016,002464,8895546.13,11832095.48,32348677.41,2.73397704275456,1,1,SL,3,1
2016,002465,26693150.58,35812595.11,579586950.0,16.18388581502604,2,2,BM,5,3
2016,002466,42416024.12,36801761.75,247863080.24,6.735087355974201,2,1,BL,5,2
2016,002467,12280340.26,16756745.05,58918497.1,3.5161063156475008,2,1,BL,4,1
2016,002468,9495429.12,12982394.88,3866724.57,0.2978437033953476,2,1,BL,3,1
2016,002470,25275277.43,31885124.31,954525313.12,29.936383620139633,2,3,BH,5,4
2016,002471,7798200.0,12756080.0,111331809.4,8.72774468331964,1,2,SM,3,2
2016,002472,8229207.04,7699532.4,136741446.4,17.759707901222676,1,2,SM,3,3
2016,002474,11759580.0,14901690.0,15830627.57,1.0623377328343295,2,1,BL,4,1
2016,002475,37064124.55,40176379.29,1078508532.08,26.84434364518366,2,3,BH,5,4
2016,002476,4951080.0,6107760.0,24138430.85,3.9520922318493197,1,1,SL,1,1
2016,002477,18716902.99,17671849.78,220422327.16,12.473076101487774,2,2,BM,4,3
2016,002478,4497124.0,5701425.0,206061869.81,36.14216968740271,1,3,SH,1,5
2016,002479,8943010.5,10671090.0,181392100.44,16.99846036721647,1,2,SM,3,3
2016,002482,11758449.66,18293823.49,278921239.04,15.246743754386145,2,2,BM,4,3
2016,002484,8120320.0,8619520.0,129072823.15,14.974479222740943,1,2,SM,3,3
2016,002487,4779000.0,7668000.0,92669439.29,12.085216391497132,1,2,SM,1,3
2016,002488,10688320.9,14746018.37,46951239.39,3.1839943645750393,2,1,BL,3,1
2016,002489,17231833.1,23584983.69,517233585.47,21.930631467398737,2,2,BM,4,4
2016,002491,20456922.76,23238872.4,255973381.25,11.014879588133546,2,2,BM,5,2
2016,002493,30833280.0,34472000.0,352123334.58,10.214763709097237,2,2,BM,5,2
2016,002494,5383985.1,9234667.0,18066889.18,1.9564202130948523,1,1,SL,2,1
2016,002495,5079110.4,5740731.36,39551541.39,6.88963459701065,1,1,SL,1,2
2016,002496,8818730.41,11226723.82,148191923.07,13.199925948654894,1,2,SM,3,3
2016,002497,7401600.0,8390400.0,118531828.99,14.127077253766208,1,2,SM,2,3
2016,002498,14438294.64,24751362.24,349174894.87,14.107300094606835,2,2,BM,4,3
2016,002499,3696840.0,5121900.0,27633912.54,5.395246400749722,1,1,SL,1,1
2016,002500,46843688.53,38385371.33,1438829425.0,37.483795913561636,2,3,BH,5,5
2016,002501,10273124.1,11774880.0,478091748.43,40.6026854142038,2,3,BH,3,5
2016,002503,16740172.8,16422912.0,193974843.4,11.811233196646247,2,2,BM,4,3
2016,002504,9842130.49,12464569.37,270009331.6,21.662146808686746,2,2,BM,3,4
2016,002505,21392951.58,24510952.62,2997241.89,0.1222817381464956,2,1,BL,5,1
2016,002506,34921088.0,52230240.0,638502181.58,12.22476062870858,2,2,BM,5,3
2016,002507,6335907.46,6173431.43,157369576.68,25.49142700690854,1,3,SH,2,4
2016,002508,26844186.7,21849071.25,830491187.41,38.0103656538719,2,3,BH,5,5
2016,002509,15406720.48,14834580.11,105241152.55,7.094312866938301,2,1,BL,4,2
2016,002510,6847692.8,7296249.6,164170753.82,22.500704172730057,1,2,SM,2,4
2016,002511,8609073.72,5684889.6,88196116.47,15.51413003165444,1,2,SM,3,3
2016,002512,22214430.76,22611090.61,128781073.82,5.695482630238329,2,1,BL,5,2
2016,002516,7985830.5,9535320.0,251304602.82,26.35513048539535,1,3,SH,3,4
2016,002517,29833343.82,40973471.76,654798900.83,15.98104511781308,2,2,BM,5,3
2016,002518,11081602.26,10481794.2,233415925.35,22.268699508524982,2,2,BM,3,4
2016,002519,12892663.82,13526857.86,227727290.16,16.835195025846158,2,2,BM,4,3
2016,002520,8178353.18,9770435.49,39577995.78,4.050791371634142,1,1,SL,3,1
2016,002521,5659205.77,6183572.74,270105893.73,43.68120261329699,1,3,SH,2,5
2016,002522,16561541.25,16367219.17,67773661.18,4.140817109862164,2,1,BL,4,1
2016,002523,4916080.87,5312403.0,81723842.97,15.383592504183135,1,2,SM,1,3
2016,002524,3941095.82,5335327.68,6497280.96,1.217784801551308,1,1,SL,1,1
2016,002527,9798705.18,12969055.25,189641840.44,14.622641108726867,2,2,BM,3,3
2016,002528,8215315.19,9664239.46,68366651.61,7.074188495946063,1,1,SL,3,2
2016,002529,5327400.0,5138000.0,2806155.6,0.5461571817827949,1,1,SL,2,1
2016,002531,9495774.0,11316250.0,303216598.49,26.794794962112007,2,3,BH,3,4
2016,002532,4821075.0,4902580.2,117822356.55,24.03272394197651,1,2,SM,1,4
2016,002533,7428590.69,5448370.69,146061620.6,26.808311862495536,1,3,SH,2,4
2016,002536,5037160.85,7399407.92,57143411.28,7.722700504934455,1,1,SL,1,2
2016,002538,6714424.65,9055496.77,246688949.53,27.241901333039735,1,3,SH,2,4
2016,002539,15444429.0,16161600.0,200585990.26,12.411270558608058,2,2,BM,4,3
2016,002540,9068800.0,10379200.0,240802905.19,23.200526552142748,1,2,SM,3,4
2016,002541,4617640.0,5413600.0,176735167.57,32.646513885399735,1,3,SH,1,5
2016,002542,13246050.0,15832350.0,227060150.6,14.341531775131298,2,2,BM,4,3
2016,002543,8135600.0,8012400.0,319098684.92,39.82560592581499,1,3,SH,3,5
2016,002545,6964290.0,8478945.0,60465879.73,7.131297552938484,1,1,SL,2,2
2016,002546,10233782.41,8232840.0,156443353.55,19.00235563305008,2,2,BM,3,4
2016,002547,11192478.6,13439070.15,181166261.12,13.48056518032239,2,2,BM,3,3
2016,002548,6728530.51,6544607.12,103547604.86,15.821821380776788,1,2,SM,2,3
2016,002550,10675200.0,14144000.0,267151247.02,18.887955813065613,2,2,BM,3,4
2016,002551,10382426.2,14360131.67,119056313.96,8.290753643208063,2,2,BM,3,2
2016,002552,4605000.0,5052000.0,4292974.65,0.8497574524940619,1,1,SL,1,1
2016,002553,4903320.0,4945080.0,65222165.03,13.189304324702533,1,2,SM,1,3
2016,002554,7713000.0,6963125.0,161496942.77,23.193170131227,1,2,SM,3,4
2016,002556,7228624.0,8845616.0,170393431.48,19.263037359975833,1,2,SM,2,4
2016,002557,9450480.0,9491040.0,363941844.17,38.34583398342016,2,3,BH,3,5
2016,002559,5400545.77,5825266.65,73569639.09,12.62940282570584,1,2,SM,2,3
2016,002560,4962621.86,6208629.59,57959417.33,9.335299600310027,1,2,SM,1,2
2016,002561,5055678.08,6781094.53,253132526.22,37.32915462247656,1,3,SH,1,5
2016,002562,7178422.78,7783831.93,82244476.41,10.566065294012585,1,2,SM,2,2
2016,002563,29181872.53,33412300.96,1349240776.47,40.38155821968868,2,3,BH,5,5
2016,002564,5695782.4,9009692.16,15393837.68,1.7085864207817727,1,1,SL,2,1
2016,002565,5162398.8,8325326.0,143475832.18,17.2336593401868,1,2,SM,1,3
2016,002566,4312299.35,5394511.08,10911485.65,2.022701499391489,1,1,SL,1,1
2016,002568,19712000.0,38250240.0,500197668.22,13.076981169791354,2,2,BM,5,3
2016,002570,13078030.8,15266223.6,103640387.36,6.788868686555856,2,1,BL,4,2
2016,002572,24703587.56,19006151.8,459015154.75,24.150872811086355,2,3,BH,5,4
2016,002573,18029952.0,23912064.0,507317725.0,21.215973869926074,2,2,BM,4,4
2016,002574,6885120.0,11214720.0,61298635.91,5.465908726209838,1,1,SL,2,2
2016,002576,3113786.0,5198999.0,9457959.81,1.8191886188091209,1,1,SL,1,1
2016,002578,4050185.0,4363720.0,19073366.32,4.370896006159882,1,1,SL,1,1
2016,002579,5495212.8,5498717.4,29239963.34,5.3175970345375445,1,1,SL,2,1
2016,002580,4190348.03,4351046.94,32903192.69,7.562132319813585,1,1,SL,1,2
2016,002581,17977794.72,22939006.33,250253848.66,10.909533092229633,2,2,BM,4,2
2016,002583,18515904.83,19205864.88,253183736.43,13.182626141124867,2,2,BM,4,3
2016,002584,7789230.58,11610693.82,90793421.26,7.819810139477092,1,1,SL,3,2
2016,002585,7618019.56,9353952.45,120507729.98,12.883081309655365,1,2,SM,2,3
2016,002586,6567701.93,6465764.21,63276609.01,9.786408374146387,1,2,SM,2,2
2016,002588,14400882.99,18983206.8,620186688.16,32.67028035326465,2,3,BH,4,5
2016,002589,17030030.52,19913656.65,235938544.8,11.84807737457902,2,2,BM,4,3
2016,002590,14931408.81,10272813.72,91604019.56,8.917130404268637,2,2,BM,4,2
2016,002592,9349928.18,12523237.14,125302295.73,10.005583566710293,2,2,BM,3,2
2016,002593,5328666.0,8552439.0,35036379.47,4.096653535909464,1,1,SL,2,1
2016,002594,95236610.0,100528400.0,2823441000.0,28.086003557203735,2,3,BH,5,4
2016,002595,17096000.0,18152000.0,644456609.54,35.50333900066108,2,3,BH,4,5
2016,002596,9228081.43,14195076.26,78963867.32,5.5627645722841645,2,1,BL,3,2
2016,002597,7605140.26,6250794.0,214449837.27,34.30761552372387,1,3,SH,2,5
2016,002598,3712800.0,4333680.0,54724653.9,12.627756064130255,1,2,SM,1,3
2016,002599,4835700.0,5499900.0,19519741.21,3.549108385607011,1,1,SL,1,1
2016,002600,14220719.59,10225479.94,46048212.08,4.503281249408035,2,1,BL,4,1
2016,002601,9981011.57,7964366.83,111435586.31,13.991769677188513,2,2,BM,3,3
2016,002602,19032015.5,34972483.96,407868081.72,11.6625425344823,2,2,BM,4,3
2016,002603,17944246.24,20444265.49,430491010.55,21.056809830637746,2,2,BM,4,4
2016,002604,5438436.22,7459578.88,49312145.0,6.610580274472545,1,1,SL,2,2
2016,002605,6099940.0,9652940.0,95041903.47,9.845902229786986,1,2,SM,2,2
2016,002606,3975960.0,3672000.0,36928385.94,10.05674998366013,1,2,SM,1,2
2016,002607,5236477.88,5603769.6,15096814.81,2.6940463094699685,1,1,SL,1,1
2016,002609,10555717.14,12537728.23,144295053.44,11.508867539075696,2,2,BM,3,3
2016,002610,21241775.37,8787000.0,111254565.52,12.66126841015136,2,2,BM,5,3
2016,002612,9972000.0,15092000.0,74456433.33,4.933503401139676,2,1,BL,3,1
2016,002613,5702319.0,5644647.0,23173273.34,4.105353858266071,1,1,SL,2,1
2016,002614,6665009.55,10757087.25,180553948.26,16.784650348541142,1,2,SM,2,3
2016,002615,4941216.0,4408608.0,37197584.41,8.437489658867378,1,2,SM,1,2
2016,002616,7847873.47,9569046.36,109628966.14,11.456623995288075,1,2,SM,3,3
2016,002618,12379339.2,8887262.4,66869539.33,7.52419995273235,2,1,BL,4,2
2016,002620,4627200.0,4718400.0,64808307.54,13.735229641403865,1,2,SM,1,3
2016,002621,4950000.0,5287500.0,55223031.51,10.444072153191488,1,2,SM,1,2
2016,002623,5716800.0,7552000.0,54563509.68,7.225041006355932,1,1,SL,2,2
2016,002625,13227169.45,14631691.54,40337026.24,2.756825902851148,2,1,BL,4,1
2016,002626,9705600.0,11180160.0,112572991.02,10.068996420444787,2,2,BM,3,2
2016,002627,2824860.0,3899535.0,47812735.1,12.261137571530965,1,2,SM,1,3
2016,002628,5139791.02,5493750.8,18744361.79,3.411942491093699,1,1,SL,1,1
2016,002632,7088817.96,7790007.39,44995214.82,5.7760169621610595,1,1,SL,2,2
2016,002634,4882017.27,5059503.27,36230022.31,7.160786420442418,1,1,SL,1,2
2016,002635,14924183.74,10810117.46,307044851.54,28.40347042260538,2,3,BH,4,4
2016,002636,11939200.0,16540160.0,54120575.03,3.2720708282144795,2,1,BL,4,1
2016,002637,4016000.0,4577600.0,15668653.51,3.422897044302691,1,1,SL,1,1
2016,002639,7257667.71,7224000.0,16575571.2,2.2945142857142855,1,1,SL,2,1
2016,002640,22708818.28,21158973.35,168386725.94,7.95817089773876,2,1,BL,5,2
2016,002641,7119360.0,8588160.0,259411877.19,30.205757367119382,1,3,SH,2,4
2016,002642,16739490.26,24554645.67,208985815.33,8.511049930780777,2,2,BM,4,2
2016,002643,17292649.2,13774981.76,257847487.71,18.718535690460328,2,2,BM,4,3
2016,002644,5724464.97,8660742.72,42947621.75,4.958884374988107,1,1,SL,2,1
2016,002646,9274500.0,10269000.0,231010972.56,22.495956038562664,2,2,BM,3,4
2016,002649,7000091.28,9434216.4,180921355.7,19.17714710254049,1,2,SM,2,4
2016,002650,8190720.0,9354240.0,147321769.46,15.749197097786674,1,2,SM,3,3
2016,002651,10536275.0,12902175.0,144842246.5,11.22618833646265,2,2,BM,3,2
2016,002653,17305925.4,23647110.3,372157949.35,15.737988474219618,2,2,BM,4,3
2016,002655,5814000.0,8877600.0,19219662.15,2.164961492971073,1,1,SL,2,1
2016,002656,4464000.0,5722000.0,10217097.03,1.7855814452988465,1,1,SL,1,1
2016,002657,18546463.13,25355158.37,160334370.22,6.323540475681122,2,1,BL,4,2
2016,002658,10518868.76,16446695.9,262927492.1,15.986645202091928,2,2,BM,3,3
2016,002659,5616660.0,7261850.0,2863817.68,0.3943647527833817,1,1,SL,2,1
2016,002660,4174851.38,4379219.13,16053060.51,3.6657358386174206,1,1,SL,1,1
2016,002661,5522997.16,4592708.61,106024557.31,23.08540913724548,1,2,SM,2,4
2016,002662,11332500.0,16500000.0,453490119.73,27.484249680606062,2,3,BH,4,4
2016,002664,13608680.4,12708635.4,202189241.73,15.909594961706116,2,2,BM,4,3
2016,002665,15552214.8,22266467.23,169286519.91,7.6027561157935875,2,1,BL,4,2
2016,002666,6970002.44,10032579.26,178707515.82,17.812719061439044,1,2,SM,2,3
2016,002667,4145420.4,10169808.0,6228780.98,0.6124777360595205,1,1,SL,1,1
2016,002668,10064854.5,13773655.0,267033845.03,19.38729008603744,2,2,BM,3,4
2016,002669,4840000.0,5870000.0,112544189.0,19.172774957410564,1,2,SM,1,4
2016,002670,25247365.42,7326000.0,26163454.8,3.5713151515151518,2,1,BL,5,1
2016,002671,5936930.77,7693685.14,25715741.75,3.342447901370708,1,1,SL,2,1
2016,002673,72293430.37,92002196.19,1972662987.16,21.441477147851117,2,2,BM,5,4
2016,002674,3704609.48,4813188.3,13299906.0,2.7632216258815387,1,1,SL,1,1
2016,002675,10264827.98,12356179.14,89745422.02,7.263201755425504,2,1,BL,3,2
2016,002676,9832000.0,6568000.0,2123192.23,0.32326312880633373,2,1,BL,3,1
2016,002677,6950400.0,8728000.0,155641178.71,17.83239902726856,1,2,SM,2,3
2016,002678,11730120.0,16452760.0,145984885.67,8.872972417393798,2,2,BM,4,2
2016,002679,3102271.6,3867785.2,37052656.74,9.579812431155691,1,2,SM,1,2
2016,002680,20134238.15,20930445.12,293059892.46,14.001608220934003,2,2,BM,5,3
2016,002681,20849136.19,26989897.86,293356711.04,10.869130093106623,2,2,BM,5,2
2016,002683,5752201.46,7776224.94,101412509.85,13.04135498040261,1,2,SM,2,3
2016,002684,10675787.02,8076251.04,2783583.1,0.34466277561377046,2,1,BL,3,1
2016,002687,4254675.48,6153133.68,61250289.57,9.954324536956916,1,2,SM,1,2
2016,002688,7147008.62,5077850.4,104652699.99,20.60964615853984,1,2,SM,2,4
2016,002689,7457232.09,10807241.44,118646290.33,10.978406560888308,1,2,SM,2,2
