Trdmnt,model,coefficient,lambda,n_stocks
2001-12,M1_beta,beta,-0.0188405133,866
2001-12,M2_ln_size,intercept,-0.3421382203,1108
2001-12,M2_ln_size,ln_size,0.0177604942,1108
2001-12,M3_ln_be_me,intercept,-0.1544870849,1046
2001-12,M3_ln_be_me,ln_be_me,0.0161961443,1046
2001-12,M4_beta_ln_size,intercept,-0.3737515313,866
2001-12,M4_beta_ln_size,beta,-0.0209750007,866
2001-12,M4_beta_ln_size,ln_size,0.0209281315,866
2001-12,M5_beta_ln_be_me,intercept,-0.1410309843,857
2001-12,M5_beta_ln_be_me,beta,-0.0133035776,857
2001-12,M5_beta_ln_be_me,ln_be_me,0.0153786628,857
2001-12,M6_ln_size_ln_be_me,intercept,-0.3266558544,1046
2001-12,M6_ln_size_ln_be_me,ln_size,0.0122092298,1046
2001-12,M6_ln_size_ln_be_me,ln_be_me,0.0135848009,1046
2001-12,M7_all3,intercept,-0.3489579422,857
2001-12,M7_all3,beta,-0.0158388881,857
2001-12,M7_all3,ln_size,0.0149613141,857
2001-12,M7_all3,ln_be_me,0.0121593900,857
2002-01,M1_beta,intercept,-0.1222807306,866
2002-01,M1_beta,beta,-0.0100319914,866
2002-01,M2_ln_size,intercept,-0.7098940593,1107
2002-01,M2_ln_size,ln_size,0.0384810913,1107
2002-01,M3_ln_be_me,intercept,-0.2302102254,1045
2002-01,M3_ln_be_me,ln_be_me,0.0205004575,1045
2002-01,M4_beta_ln_size,intercept,-0.6833481734,866
2002-01,M4_beta_ln_size,beta,-0.0138376190,866
2002-01,M4_beta_ln_size,ln_size,0.0373132574,866
2002-01,M5_beta_ln_be_me,intercept,-0.2214440955,857
2002-01,M5_beta_ln_be_me,beta,-0.0069651307,857
2002-01,M5_beta_ln_be_me,ln_be_me,0.0191984352,857
2002-01,M6_ln_size_ln_be_me,intercept,-0.7273067488,1045
2002-01,M6_ln_size_ln_be_me,ln_size,0.0352385351,1045
2002-01,M6_ln_size_ln_be_me,ln_be_me,0.0130018599,1045
2002-01,M7_all3,intercept,-0.6877901225,857
2002-01,M7_all3,beta,-0.0126514159,857
2002-01,M7_all3,ln_size,0.0335557711,857
2002-01,M7_all3,ln_be_me,0.0119781349,857
2002-02,M1_beta,intercept,0.0341183858,866
2002-02,M1_beta,beta,0.0079240565,866
2002-02,M2_ln_size,intercept,0.2518093705,1107
2002-02,M2_ln_size,ln_size,-0.0140666428,1107
2002-02,M3_ln_be_me,intercept,0.1636239217,1045
2002-02,M3_ln_be_me,ln_be_me,-0.0248673709,1045
2002-02,M4_beta_ln_size,intercept,0.2596652308,866
2002-02,M4_beta_ln_size,beta,0.0094539034,866
2002-02,M4_beta_ln_size,ln_size,-0.0149997787,866
2002-02,M5_beta_ln_be_me,intercept,0.1674265387,857
2002-02,M5_beta_ln_be_me,beta,0.0033534767,857
2002-02,M5_beta_ln_be_me,ln_be_me,-0.0257257957,857
2002-02,M6_ln_size_ln_be_me,intercept,0.2640703102,1045
2002-02,M6_ln_size_ln_be_me,ln_size,-0.0071205157,1045
2002-02,M6_ln_size_ln_be_me,ln_be_me,-0.0233521581,1045
2002-02,M7_all3,intercept,0.2499554577,857
2002-02,M7_all3,beta,0.0043597745,857
2002-02,M7_all3,ln_size,-0.0059383405,857
2002-02,M7_all3,ln_be_me,-0.0244480244,857
2002-03,M1_beta,intercept,0.0647143334,863
2002-03,M1_beta,beta,0.0167654721,863
2002-03,M2_ln_size,intercept,0.4500706462,1105
2002-03,M2_ln_size,ln_size,-0.0245452270,1105
2002-03,M3_ln_be_me,intercept,0.1094429458,1044
2002-03,M3_ln_be_me,ln_be_me,-0.0061966456,1044
2002-03,M4_beta_ln_size,intercept,0.4496092865,863
2002-03,M4_beta_ln_size,beta,0.0191788828,863
2002-03,M4_beta_ln_size,ln_size,-0.0255791574,863
2002-03,M5_beta_ln_be_me,intercept,0.0874293254,855
2002-03,M5_beta_ln_be_me,beta,0.0117198541,855
2002-03,M5_beta_ln_be_me,ln_be_me,-0.0036201851,855
2002-03,M6_ln_size_ln_be_me,intercept,0.4346504008,1044
2002-03,M6_ln_size_ln_be_me,ln_size,-0.0230471858,1044
2002-03,M6_ln_size_ln_be_me,ln_be_me,-0.0013065337,1044
2002-03,M7_all3,intercept,0.4254860420,855
2002-03,M7_all3,beta,0.0158138181,855
2002-03,M7_all3,ln_size,-0.0243102348,855
2002-03,M7_all3,ln_be_me,0.0015772335,855
2002-04,M1_beta,intercept,0.0800683850,863
2002-04,M1_beta,beta,-0.0233451503,863
2002-04,M2_ln_size,intercept,0.4369563425,1105
2002-04,M2_ln_size,ln_size,-0.0254506764,1105
2002-04,M3_ln_be_me,intercept,0.0223363716,1043
2002-04,M3_ln_be_me,ln_be_me,0.0056808584,1043
2002-04,M4_beta_ln_size,intercept,0.5142938948,863
2002-04,M4_beta_ln_size,beta,-0.0204364950,863
2002-04,M4_beta_ln_size,ln_size,-0.0288714669,863
2002-04,M5_beta_ln_be_me,intercept,0.0452635687,854
2002-04,M5_beta_ln_be_me,beta,-0.0185949575,854
2002-04,M5_beta_ln_be_me,ln_be_me,0.0057374527,854
2002-04,M6_ln_size_ln_be_me,intercept,0.3817542075,1043
2002-04,M6_ln_size_ln_be_me,ln_size,-0.0254691632,1043
2002-04,M6_ln_size_ln_be_me,ln_be_me,0.0110815598,1043
2002-04,M7_all3,intercept,0.4327097345,854
2002-04,M7_all3,beta,-0.0138321718,854
2002-04,M7_all3,ln_size,-0.0278680155,854
2002-04,M7_all3,ln_be_me,0.0117025980,854
2002-05,M1_beta,intercept,-0.0956633634,843
2002-05,M1_beta,beta,0.0104496496,843
2002-05,M2_ln_size,intercept,-0.0364621901,1085
2002-05,M2_ln_size,ln_size,-0.0034476367,1085
2002-05,M3_ln_be_me,intercept,-0.0510377099,1030
2002-05,M3_ln_be_me,ln_be_me,-0.0072098945,1030
2002-05,M4_beta_ln_size,intercept,-0.0853919069,843
2002-05,M4_beta_ln_size,beta,0.0105363021,843
2002-05,M4_beta_ln_size,ln_size,-0.0006835551,843
2002-05,M5_beta_ln_be_me,intercept,-0.0670328347,841
2002-05,M5_beta_ln_be_me,beta,0.0085525646,841
2002-05,M5_beta_ln_be_me,ln_be_me,-0.0052629786,841
2002-05,M6_ln_size_ln_be_me,intercept,-0.0189762484,1030
2002-05,M6_ln_size_ln_be_me,ln_size,-0.0022807924,1030
2002-05,M6_ln_size_ln_be_me,ln_be_me,-0.0067010717,1030
2002-05,M7_all3,intercept,-0.0668236575,841
2002-05,M7_all3,beta,0.0085551197,841
2002-05,M7_all3,ln_size,-0.0000151036,841
2002-05,M7_all3,ln_be_me,-0.0052595768,841
2002-06,M1_beta,intercept,0.0877231479,845
2002-06,M1_beta,beta,0.0291479661,845
2002-06,M2_ln_size,intercept,-0.5128891775,1087
2002-06,M2_ln_size,ln_size,0.0413690688,1087
2002-06,M3_ln_be_me,intercept,-0.0778290007,1030
2002-06,M3_ln_be_me,ln_be_me,0.0381489333,1030
2002-06,M4_beta_ln_size,intercept,-0.5693089912,845
2002-06,M4_beta_ln_size,beta,0.0238497430,845
2002-06,M4_beta_ln_size,ln_size,0.0437230864,845
2002-06,M5_beta_ln_be_me,intercept,-0.1240373473,841
2002-06,M5_beta_ln_be_me,beta,0.0368401710,841
2002-06,M5_beta_ln_be_me,ln_be_me,0.0403797552,841
2002-06,M6_ln_size_ln_be_me,intercept,-0.5753530845,1030
2002-06,M6_ln_size_ln_be_me,ln_size,0.0354756330,1030
2002-06,M6_ln_size_ln_be_me,ln_be_me,0.0300213326,1030
2002-06,M7_all3,intercept,-0.5984896777,841
2002-06,M7_all3,beta,0.0310232390,841
2002-06,M7_all3,ln_size,0.0343441922,841
2002-06,M7_all3,ln_be_me,0.0324276323,841
2002-07,M1_beta,intercept,-0.0008751996,949
2002-07,M1_beta,beta,-0.0367908294,949
2002-07,M2_ln_size,intercept,0.0789082790,1144
2002-07,M2_ln_size,ln_size,-0.0078730772,1144
2002-07,M3_ln_be_me,intercept,0.0127155428,1113
2002-07,M3_ln_be_me,ln_be_me,-0.0094450079,1113
2002-07,M4_beta_ln_size,intercept,0.1162868459,949
2002-07,M4_beta_ln_size,beta,-0.0364448869,949
2002-07,M4_beta_ln_size,ln_size,-0.0078882094,949
2002-07,M5_beta_ln_be_me,intercept,0.0441738156,941
2002-07,M5_beta_ln_be_me,beta,-0.0362906564,941
2002-07,M5_beta_ln_be_me,ln_be_me,-0.0084948131,941
2002-07,M6_ln_size_ln_be_me,intercept,0.0988662551,1113
2002-07,M6_ln_size_ln_be_me,ln_size,-0.0063489561,1113
2002-07,M6_ln_size_ln_be_me,ln_be_me,-0.0078574233,1113
2002-07,M7_all3,intercept,0.1319688431,941
2002-07,M7_all3,beta,-0.0361571253,941
2002-07,M7_all3,ln_size,-0.0064385081,941
2002-07,M7_all3,ln_be_me,-0.0069984894,941
2002-08,M1_beta,intercept,0.0081815837,949
2002-08,M1_beta,beta,-0.0019458992,949
2002-08,M2_ln_size,intercept,0.0991447288,1144
2002-08,M2_ln_size,ln_size,-0.0061640482,1144
2002-08,M3_ln_be_me,intercept,0.0371196963,1113
2002-08,M3_ln_be_me,ln_be_me,-0.0054875020,1113
2002-08,M4_beta_ln_size,intercept,0.1226917783,949
2002-08,M4_beta_ln_size,beta,-0.0016077867,949
2002-08,M4_beta_ln_size,ln_size,-0.0077096673,949
2002-08,M5_beta_ln_be_me,intercept,0.0434287014,941
2002-08,M5_beta_ln_be_me,beta,-0.0005416044,941
2002-08,M5_beta_ln_be_me,ln_be_me,-0.0068063897,941
2002-08,M6_ln_size_ln_be_me,intercept,0.1106573425,1113
2002-08,M6_ln_size_ln_be_me,ln_size,-0.0054194245,1113
2002-08,M6_ln_size_ln_be_me,ln_be_me,-0.0041323509,1113
2002-08,M7_all3,intercept,0.1331833949,941
2002-08,M7_all3,beta,-0.0004050927,941
2002-08,M7_all3,ln_size,-0.0065822216,941
2002-08,M7_all3,ln_be_me,-0.0052766667,941
2002-09,M1_beta,intercept,-0.0418356383,948
2002-09,M1_beta,beta,-0.0194733743,948
2002-09,M2_ln_size,intercept,-0.1345828336,1143
2002-09,M2_ln_size,ln_size,0.0050940164,1143
2002-09,M3_ln_be_me,intercept,-0.0743768353,1112
2002-09,M3_ln_be_me,ln_be_me,0.0029584962,1112
2002-09,M4_beta_ln_size,intercept,-0.1417644536,948
2002-09,M4_beta_ln_size,beta,-0.0197773391,948
2002-09,M4_beta_ln_size,ln_size,0.0067282156,948
2002-09,M5_beta_ln_be_me,intercept,-0.0545556398,940
2002-09,M5_beta_ln_be_me,beta,-0.0183287903,940
2002-09,M5_beta_ln_be_me,ln_be_me,0.0022259071,940
2002-09,M6_ln_size_ln_be_me,intercept,-0.1408606389,1112
2002-09,M6_ln_size_ln_be_me,ln_size,0.0048985783,1112
2002-09,M6_ln_size_ln_be_me,ln_be_me,0.0017356012,1112
2002-09,M7_all3,intercept,-0.1390440372,940
2002-09,M7_all3,beta,-0.0184652682,940
2002-09,M7_all3,ln_size,0.0061952755,940
2002-09,M7_all3,ln_be_me,0.0007887068,940
2002-10,M1_beta,intercept,-0.0523729105,945
2002-10,M1_beta,beta,-0.0008638404,945
2002-10,M2_ln_size,intercept,-0.1828491617,1140
2002-10,M2_ln_size,ln_size,0.0084825235,1140
2002-10,M3_ln_be_me,intercept,-0.0336523437,1109
2002-10,M3_ln_be_me,ln_be_me,-0.0041358008,1109
2002-10,M4_beta_ln_size,intercept,-0.1684012156,945
2002-10,M4_beta_ln_size,beta,-0.0012214370,945
2002-10,M4_beta_ln_size,ln_size,0.0078120414,945
2002-10,M5_beta_ln_be_me,intercept,-0.0268783228,937
2002-10,M5_beta_ln_be_me,beta,0.0000793391,937
2002-10,M5_beta_ln_be_me,ln_be_me,-0.0049832577,937
2002-10,M6_ln_size_ln_be_me,intercept,-0.1718834410,1109
2002-10,M6_ln_size_ln_be_me,ln_size,0.0101760720,1109
2002-10,M6_ln_size_ln_be_me,ln_be_me,-0.0066538227,1109
2002-10,M7_all3,intercept,-0.1660116372,937
2002-10,M7_all3,beta,-0.0001515516,937
2002-10,M7_all3,ln_size,0.0101922343,937
2002-10,M7_all3,ln_be_me,-0.0073212538,937
2002-11,M1_beta,intercept,-0.0692921860,945
2002-11,M1_beta,beta,-0.0112617635,945
2002-11,M2_ln_size,intercept,-0.4872993484,1140
2002-11,M2_ln_size,ln_size,0.0273834657,1140
2002-11,M3_ln_be_me,intercept,-0.1423665527,1109
2002-11,M3_ln_be_me,ln_be_me,0.0118146871,1109
2002-11,M4_beta_ln_size,intercept,-0.5079855909,945
2002-11,M4_beta_ln_size,beta,-0.0126138066,945
2002-11,M4_beta_ln_size,ln_size,0.0295366811,945
2002-11,M5_beta_ln_be_me,intercept,-0.1350586166,937
2002-11,M5_beta_ln_be_me,beta,-0.0112095104,937
2002-11,M5_beta_ln_be_me,ln_be_me,0.0124001635,937
2002-11,M6_ln_size_ln_be_me,intercept,-0.5054344604,1109
2002-11,M6_ln_size_ln_be_me,ln_size,0.0267277424,1109
2002-11,M6_ln_size_ln_be_me,ln_be_me,0.0052010308,1109
2002-11,M7_all3,intercept,-0.5088128580,937
2002-11,M7_all3,beta,-0.0118297530,937
2002-11,M7_all3,ln_size,0.0273794296,937
2002-11,M7_all3,ln_be_me,0.0061195974,937
2002-12,M1_beta,intercept,-0.0363490986,946
2002-12,M1_beta,beta,-0.0132585872,946
2002-12,M2_ln_size,intercept,0.0464175476,1141
2002-12,M2_ln_size,ln_size,-0.0065470541,1141
2002-12,M3_ln_be_me,intercept,0.0481073140,1110
2002-12,M3_ln_be_me,ln_be_me,-0.0183046564,1110
2002-12,M4_beta_ln_size,intercept,0.0907919634,946
2002-12,M4_beta_ln_size,beta,-0.0128630301,946
2002-12,M4_beta_ln_size,ln_size,-0.0085599920,946
2002-12,M5_beta_ln_be_me,intercept,0.0599087844,938
2002-12,M5_beta_ln_be_me,beta,-0.0106324602,938
2002-12,M5_beta_ln_be_me,ln_be_me,-0.0184845962,938
2002-12,M6_ln_size_ln_be_me,intercept,0.0719222215,1110
2002-12,M6_ln_size_ln_be_me,ln_size,-0.0017524961,1110
2002-12,M6_ln_size_ln_be_me,ln_be_me,-0.0178724352,1110
2002-12,M7_all3,intercept,0.1113022608,938
2002-12,M7_all3,beta,-0.0105450554,938
2002-12,M7_all3,ln_size,-0.0037635182,938
2002-12,M7_all3,ln_be_me,-0.0176243657,938
2003-01,M1_beta,intercept,0.0634665598,946
2003-01,M1_beta,beta,0.0388743132,946
2003-01,M2_ln_size,intercept,0.2097188926,1141
2003-01,M2_ln_size,ln_size,-0.0073991444,1141
2003-01,M3_ln_be_me,intercept,0.0940981343,1110
2003-01,M3_ln_be_me,ln_be_me,0.0008754142,1110
2003-01,M4_beta_ln_size,intercept,0.2551498054,946
2003-01,M4_beta_ln_size,beta,0.0394706719,946
2003-01,M4_beta_ln_size,ln_size,-0.0129054061,946
2003-01,M5_beta_ln_be_me,intercept,0.0621755484,938
2003-01,M5_beta_ln_be_me,beta,0.0375034964,938
2003-01,M5_beta_ln_be_me,ln_be_me,0.0004501423,938
2003-01,M6_ln_size_ln_be_me,intercept,0.2248766225,1110
2003-01,M6_ln_size_ln_be_me,ln_size,-0.0096237531,1110
2003-01,M6_ln_size_ln_be_me,ln_be_me,0.0032489376,1110
2003-01,M7_all3,intercept,0.2525732184,938
2003-01,M7_all3,beta,0.0378273055,938
2003-01,M7_all3,ln_size,-0.0139427248,938
2003-01,M7_all3,ln_be_me,0.0036370423,938
2003-02,M1_beta,intercept,0.0201633078,945
2003-02,M1_beta,beta,-0.0077641334,945
2003-02,M2_ln_size,intercept,0.1103833136,1140
2003-02,M2_ln_size,ln_size,-0.0065269825,1140
2003-02,M3_ln_be_me,intercept,0.0140269696,1109
2003-02,M3_ln_be_me,ln_be_me,-0.0002446089,1109
2003-02,M4_beta_ln_size,intercept,0.1038056949,945
2003-02,M4_beta_ln_size,beta,-0.0075188008,945
2003-02,M4_beta_ln_size,ln_size,-0.0056302776,945
2003-02,M5_beta_ln_be_me,intercept,0.0246688807,937
2003-02,M5_beta_ln_be_me,beta,-0.0080493912,937
2003-02,M5_beta_ln_be_me,ln_be_me,-0.0007755805,937
2003-02,M6_ln_size_ln_be_me,intercept,0.1011359496,1109
2003-02,M6_ln_size_ln_be_me,ln_size,-0.0064100858,1109
2003-02,M6_ln_size_ln_be_me,ln_be_me,0.0013357091,1109
2003-02,M7_all3,intercept,0.1066224763,937
2003-02,M7_all3,beta,-0.0079156326,937
2003-02,M7_all3,ln_size,-0.0060005116,937
2003-02,M7_all3,ln_be_me,0.0005943490,937
2003-03,M1_beta,intercept,-0.0038922947,944
2003-03,M1_beta,beta,-0.0219922740,944
2003-03,M2_ln_size,intercept,-0.3265612802,1139
2003-03,M2_ln_size,ln_size,0.0201106096,1139
2003-03,M3_ln_be_me,intercept,-0.0757455999,1108
2003-03,M3_ln_be_me,ln_be_me,0.0091114003,1108
2003-03,M4_beta_ln_size,intercept,-0.2679571581,944
2003-03,M4_beta_ln_size,beta,-0.0228171122,944
2003-03,M4_beta_ln_size,ln_size,0.0177811303,944
2003-03,M5_beta_ln_be_me,intercept,-0.0499654759,936
2003-03,M5_beta_ln_be_me,beta,-0.0213629537,936
2003-03,M5_beta_ln_be_me,ln_be_me,0.0084905545,936
2003-03,M6_ln_size_ln_be_me,intercept,-0.3324385669,1108
2003-03,M6_ln_size_ln_be_me,ln_size,0.0189074562,1108
2003-03,M6_ln_size_ln_be_me,ln_be_me,0.0044093007,1108
2003-03,M7_all3,intercept,-0.2807425749,936
2003-03,M7_all3,beta,-0.0217798402,936
2003-03,M7_all3,ln_size,0.0169179270,936
2003-03,M7_all3,ln_be_me,0.0045882584,936
2003-04,M1_beta,intercept,-0.0157875357,942
2003-04,M1_beta,beta,-0.0273110254,942
2003-04,M2_ln_size,intercept,-0.7335331595,1137
2003-04,M2_ln_size,ln_size,0.0463339859,1137
2003-04,M3_ln_be_me,intercept,-0.2250943589,1106
2003-04,M3_ln_be_me,ln_be_me,0.0338740019,1106
2003-04,M4_beta_ln_size,intercept,-0.7383980456,942
2003-04,M4_beta_ln_size,beta,-0.0296335734,942
2003-04,M4_beta_ln_size,ln_size,0.0486630721,942
2003-04,M5_beta_ln_be_me,intercept,-0.1920264131,934
2003-04,M5_beta_ln_be_me,beta,-0.0274319952,934
2003-04,M5_beta_ln_be_me,ln_be_me,0.0329572864,934
2003-04,M6_ln_size_ln_be_me,intercept,-0.7696483519,1106
2003-04,M6_ln_size_ln_be_me,ln_size,0.0401109693,1106
2003-04,M6_ln_size_ln_be_me,ln_be_me,0.0238997267,1106
2003-04,M7_all3,intercept,-0.7757346024,934
2003-04,M7_all3,beta,-0.0285488722,934
2003-04,M7_all3,ln_size,0.0427952246,934
2003-04,M7_all3,ln_be_me,0.0230887658,934
2003-05,M1_beta,intercept,-0.0042590100,930
2003-05,M1_beta,beta,0.0456629487,930
2003-05,M2_ln_size,intercept,-0.1635184135,1125
2003-05,M2_ln_size,ln_size,0.0136407459,1125
2003-05,M3_ln_be_me,intercept,0.0004245084,1094
2003-05,M3_ln_be_me,ln_be_me,0.0073512465,1094
2003-05,M4_beta_ln_size,intercept,-0.2544800726,930
2003-05,M4_beta_ln_size,beta,0.0447983346,930
2003-05,M4_beta_ln_size,ln_size,0.0168524053,930
2003-05,M5_beta_ln_be_me,intercept,-0.0408388049,922
2003-05,M5_beta_ln_be_me,beta,0.0437292387,922
2003-05,M5_beta_ln_be_me,ln_be_me,0.0072002035,922
2003-05,M6_ln_size_ln_be_me,intercept,-0.1782081274,1094
2003-05,M6_ln_size_ln_be_me,ln_size,0.0131572086,1094
2003-05,M6_ln_size_ln_be_me,ln_be_me,0.0040794516,1094
2003-05,M7_all3,intercept,-0.2569703313,922
2003-05,M7_all3,beta,0.0432690713,922
2003-05,M7_all3,ln_size,0.0158417383,922
2003-05,M7_all3,ln_be_me,0.0035642892,922
2003-06,M1_beta,intercept,-0.0585520025,932
2003-06,M1_beta,beta,-0.0113532228,932
2003-06,M2_ln_size,intercept,-0.0686995731,1127
2003-06,M2_ln_size,ln_size,-0.0000355625,1127
2003-06,M3_ln_be_me,intercept,-0.0518756786,1096
2003-06,M3_ln_be_me,ln_be_me,-0.0032132761,1096
2003-06,M4_beta_ln_size,intercept,-0.0243460582,932
2003-06,M4_beta_ln_size,beta,-0.0112373943,932
2003-06,M4_beta_ln_size,ln_size,-0.0023035964,932
2003-06,M5_beta_ln_be_me,intercept,-0.0374137416,924
2003-06,M5_beta_ln_be_me,beta,-0.0117229841,924
2003-06,M5_beta_ln_be_me,ln_be_me,-0.0038772358,924
2003-06,M6_ln_size_ln_be_me,intercept,-0.0628354111,1096
2003-06,M6_ln_size_ln_be_me,ln_size,0.0008075182,1096
2003-06,M6_ln_size_ln_be_me,ln_be_me,-0.0034147212,1096
2003-06,M7_all3,intercept,-0.0179803199,924
2003-06,M7_all3,beta,-0.0116834418,924
2003-06,M7_all3,ln_size,-0.0014248607,924
2003-06,M7_all3,ln_be_me,-0.0035488211,924
2003-07,M1_beta,intercept,-0.0347254477,1084
2003-07,M1_beta,beta,0.0029783294,1084
2003-07,M2_ln_size,intercept,-0.4058811227,1208
2003-07,M2_ln_size,ln_size,0.0255854478,1208
2003-07,M3_ln_be_me,intercept,-0.0584482544,1171
2003-07,M3_ln_be_me,ln_be_me,0.0047507273,1171
2003-07,M4_beta_ln_size,intercept,-0.4251373028,1084
2003-07,M4_beta_ln_size,beta,0.0071852944,1084
2003-07,M4_beta_ln_size,ln_size,0.0264130598,1084
2003-07,M5_beta_ln_be_me,intercept,-0.0547880663,1070
2003-07,M5_beta_ln_be_me,beta,0.0023305531,1070
2003-07,M5_beta_ln_be_me,ln_be_me,0.0036214926,1070
2003-07,M6_ln_size_ln_be_me,intercept,-0.4110343927,1171
2003-07,M6_ln_size_ln_be_me,ln_size,0.0254837153,1171
2003-07,M6_ln_size_ln_be_me,ln_be_me,0.0011755209,1171
2003-07,M7_all3,intercept,-0.4349874483,1070
2003-07,M7_all3,beta,0.0071435945,1070
2003-07,M7_all3,ln_size,0.0268493122,1070
2003-07,M7_all3,ln_be_me,0.0005464417,1070
2003-08,M1_beta,intercept,-0.0315531401,1083
2003-08,M1_beta,beta,0.0057709086,1083
2003-08,M2_ln_size,intercept,0.1518864720,1207
2003-08,M2_ln_size,ln_size,-0.0122064073,1207
2003-08,M3_ln_be_me,intercept,-0.0174096139,1170
2003-08,M3_ln_be_me,ln_be_me,-0.0015601649,1170
2003-08,M4_beta_ln_size,intercept,0.1646507537,1083
2003-08,M4_beta_ln_size,beta,0.0036527129,1083
2003-08,M4_beta_ln_size,ln_size,-0.0132736129,1083
2003-08,M5_beta_ln_be_me,intercept,-0.0212692883,1069
2003-08,M5_beta_ln_be_me,beta,0.0049781163,1069
2003-08,M5_beta_ln_be_me,ln_be_me,-0.0016686684,1069
2003-08,M6_ln_size_ln_be_me,intercept,0.1550188552,1170
2003-08,M6_ln_size_ln_be_me,ln_size,-0.0124617428,1170
2003-08,M6_ln_size_ln_be_me,ln_be_me,0.0001863860,1170
2003-08,M7_all3,intercept,0.1646630248,1069
2003-08,M7_all3,beta,0.0026221685,1069
2003-08,M7_all3,ln_size,-0.0131290426,1069
2003-08,M7_all3,ln_be_me,-0.0001675673,1069
2003-09,M1_beta,intercept,-0.0418133193,1080
2003-09,M1_beta,beta,-0.0060318870,1080
2003-09,M2_ln_size,intercept,-0.1291955966,1204
2003-09,M2_ln_size,ln_size,0.0055741068,1204
2003-09,M3_ln_be_me,intercept,-0.0697913441,1167
2003-09,M3_ln_be_me,ln_be_me,0.0038675870,1167
2003-09,M4_beta_ln_size,intercept,-0.1247636343,1080
2003-09,M4_beta_ln_size,beta,-0.0051450038,1080
2003-09,M4_beta_ln_size,ln_size,0.0056117522,1080
2003-09,M5_beta_ln_be_me,intercept,-0.0661353988,1066
2003-09,M5_beta_ln_be_me,beta,-0.0066230599,1066
2003-09,M5_beta_ln_be_me,ln_be_me,0.0043927263,1066
2003-09,M6_ln_size_ln_be_me,intercept,-0.1410751900,1167
2003-09,M6_ln_size_ln_be_me,ln_size,0.0051458595,1167
2003-09,M6_ln_size_ln_be_me,ln_be_me,0.0031596862,1167
2003-09,M7_all3,intercept,-0.1392580544,1066
2003-09,M7_all3,beta,-0.0057061041,1066
2003-09,M7_all3,ln_size,0.0051577981,1066
2003-09,M7_all3,ln_be_me,0.0038170198,1066
2003-10,M1_beta,intercept,-0.0454278653,1080
2003-10,M1_beta,beta,-0.0239336835,1080
2003-10,M2_ln_size,intercept,-0.7185189354,1204
2003-10,M2_ln_size,ln_size,0.0445017993,1204
2003-10,M3_ln_be_me,intercept,-0.2142997082,1167
2003-10,M3_ln_be_me,ln_be_me,0.0258630480,1167
2003-10,M4_beta_ln_size,intercept,-0.6972287601,1080
2003-10,M4_beta_ln_size,beta,-0.0169307684,1080
2003-10,M4_beta_ln_size,ln_size,0.0440953974,1080
2003-10,M5_beta_ln_be_me,intercept,-0.1719199280,1066
2003-10,M5_beta_ln_be_me,beta,-0.0274684722,1066
2003-10,M5_beta_ln_be_me,ln_be_me,0.0229950666,1066
2003-10,M6_ln_size_ln_be_me,intercept,-0.8017078948,1167
2003-10,M6_ln_size_ln_be_me,ln_size,0.0424324349,1167
2003-10,M6_ln_size_ln_be_me,ln_be_me,0.0199609747,1167
2003-10,M7_all3,intercept,-0.7666783978,1066
2003-10,M7_all3,beta,-0.0199739510,1066
2003-10,M7_all3,ln_size,0.0419772338,1066
2003-10,M7_all3,ln_be_me,0.0182459348,1066
2003-11,M1_beta,intercept,-0.0106255492,1080
2003-11,M1_beta,beta,0.0282881346,1080
2003-11,M2_ln_size,intercept,-0.2032486477,1204
2003-11,M2_ln_size,ln_size,0.0150649521,1204
2003-11,M3_ln_be_me,intercept,-0.1249497531,1167
2003-11,M3_ln_be_me,ln_be_me,0.0251102037,1167
2003-11,M4_beta_ln_size,intercept,-0.2536534526,1080
2003-11,M4_beta_ln_size,beta,0.0308992138,1080
2003-11,M4_beta_ln_size,ln_size,0.0164412355,1080
2003-11,M5_beta_ln_be_me,intercept,-0.1427543913,1066
2003-11,M5_beta_ln_be_me,beta,0.0263184477,1066
2003-11,M5_beta_ln_be_me,ln_be_me,0.0236681539,1066
2003-11,M6_ln_size_ln_be_me,intercept,-0.2890239194,1167
2003-11,M6_ln_size_ln_be_me,ln_size,0.0118521780,1167
2003-11,M6_ln_size_ln_be_me,ln_be_me,0.0234616436,1167
2003-11,M7_all3,intercept,-0.3410309928,1066
2003-11,M7_all3,beta,0.0288169211,1066
2003-11,M7_all3,ln_size,0.0139940895,1066
2003-11,M7_all3,ln_be_me,0.0220849201,1066
2003-12,M1_beta,intercept,0.0037743719,1083
2003-12,M1_beta,beta,-0.0193623401,1083
2003-12,M2_ln_size,intercept,-0.7543495911,1207
2003-12,M2_ln_size,ln_size,0.0508293670,1207
2003-12,M3_ln_be_me,intercept,-0.1518435186,1170
2003-12,M3_ln_be_me,ln_be_me,0.0248057773,1170
2003-12,M4_beta_ln_size,intercept,-0.7610483784,1083
2003-12,M4_beta_ln_size,beta,-0.0111208924,1083
2003-12,M4_beta_ln_size,ln_size,0.0517435827,1083
2003-12,M5_beta_ln_be_me,intercept,-0.1179360580,1069
2003-12,M5_beta_ln_be_me,beta,-0.0218243419,1069
2003-12,M5_beta_ln_be_me,ln_be_me,0.0220591865,1069
2003-12,M6_ln_size_ln_be_me,intercept,-0.8306530522,1170
2003-12,M6_ln_size_ln_be_me,ln_size,0.0490630447,1170
2003-12,M6_ln_size_ln_be_me,ln_be_me,0.0179195043,1170
2003-12,M7_all3,intercept,-0.8159293806,1069
