Trdmnt,RF,MKT_RF,SMB,HML,UMD
2016-05,0.001241,-0.008145,-0.02571052185821194,-0.007348640296468416,-0.00044379945708372844
2016-06,0.001241,0.023758,0.03767728961328497,-0.029508064087270677,0.019884842758168614
2016-07,0.001241,0.014412000000000001,-0.009860814366172475,0.03892840106646744,-0.03156733697864127
2016-08,0.001241,0.039602,0.025499324140432038,0.013513524553132969,-0.04101725094186813
2016-09,0.001241,-0.02302,0.03161897298869669,0.007220756748688755,0.01843193772980444
2016-10,0.001241,0.030219000000000003,0.02427306683000655,0.005058752190997835,0.0029304869998746028
2016-11,0.001241,0.040508,-0.0017111602563793238,0.029445039179467,-0.059732519405109034
2016-12,0.001241,-0.051172999999999996,0.027667732992944716,0.020987393082195497,0.014724268551932436
2017-01,0.001241,0.0038320000000000003,-0.023903192483836502,0.045333458271345176,0.04040030404393655
2017-02,0.001241,0.03378,0.010671414150220618,-0.0026616572492609847,0.04406249867029137
2017-03,0.001241,-0.007514,-0.018130288055804973,0.005528792510720431,0.05052858308935771
2017-04,0.001241,-0.028048999999999998,-0.04571864797941062,0.034044266855584635,0.05339609320013945
2017-05,0.001241,-0.026417,-0.0659651645509224,0.044959799269935125,0.060827220301595146
2017-06,0.001241,0.040204000000000004,-0.00892050676814201,-0.004354692918035807,0.012461948527758199
2017-07,0.001241,0.023545,-0.0031173797232665577,0.07041184085377226,0.004113482609259714
2017-08,0.001241,0.026538000000000003,-0.0027801689170417303,-0.014060233729276703,-0.02231901550104818
2017-09,0.001241,0.004208,-0.007085980619001545,-0.02371652657687283,-0.02456918506784747
2017-10,0.001241,0.012997000000000002,-0.0575256146124756,-0.018506066023295444,0.09883532197941658
2017-11,0.001241,-0.031748,-0.026157157015989918,0.037087845579400334,0.09031138491104412
2017-12,0.001241,-0.002796,-0.03413131930461338,-0.014592409244745424,0.06262257417120523
2018-01,0.001241,0.033392,-0.0538390258402926,0.06758583480983817,0.11933628969197384
2018-02,0.001241,-0.057867,-0.019349748434593986,-0.02072453446392468,0.01694641880961892
2018-03,0.001241,-0.019229,0.039689537762366965,-0.06559453727636474,-0.13867149397307543
2018-04,0.001241,-0.035351,-0.014640682146213523,0.006366149909629651,0.03400486964214988
2018-05,0.001241,0.0033699999999999997,-0.030202389174045188,-0.021459897506967994,0.045677187314943246
2018-06,0.001241,-0.083793,-0.04540130750488068,0.019933343918775395,0.04651076410502297
2018-07,0.001241,0.007365000000000001,0.0060243047365797645,0.04741854444117211,-0.039180228842048234
2018-08,0.001241,-0.062664,-0.010195821548852624,0.04909721326521812,0.009890331005434308
2018-09,0.001241,0.022868,-0.030028364776544962,0.03216461873806324,0.050178980311523735
2018-10,0.001241,-0.08841900000000001,0.013884426531259972,0.046036940057569434,-0.007378216217311773
2018-11,0.001241,0.004081,0.05551781891091712,-0.030672003660611485,-0.13958872441931075
2018-12,0.001241,-0.042921,-0.0018947052267270226,-0.007995676651074757,0.011641237284759014
2019-01,0.001241,0.029475,-0.060499153854230894,0.026308030722941494,0.05691498355473519
2019-02,0.001241,0.157747,0.06403966913610992,-0.03886628059688885,-0.22369173101875117
2019-03,0.001241,0.064887,0.044483906790239114,-0.03813598843997107,0.05040991052569277
2019-04,0.001241,-0.013603,-0.026770948297786687,0.00971992822566595,0.07255375243934423
2019-05,0.001241,-0.061147,0.01579426847857198,-0.005019030874108557,0.014268444791962272
2019-06,0.001241,0.030578,-0.047146576546479815,-0.010812863329065302,0.04731549635237661
2019-07,0.001241,-0.003974999999999999,-0.02526448810583463,-0.007255320573671668,0.003945731173530044
2019-08,0.001241,-0.011465,-0.019031454958837193,-0.06389188838259473,0.04779627411998423
2019-09,0.001241,0.005071,0.010480107357409348,-0.007922440079163654,-0.045636708442097204
2019-10,0.001241,0.008923,-0.022884072385590037,-0.001267129748125444,0.06175138978316538
2019-11,0.001241,-0.018734,-0.008333649734680214,0.005927504220876324,-0.0011604244804668748
2019-12,0.001241,0.066663,0.010392181772543821,0.0007619737539725085,0.0006090216621011807
2020-01,0.001241,-0.015753,0.0172531281707609,-0.030386470512945737,0.059304382370692035
2020-02,0.001241,-0.017789,0.007819151783676058,-0.03693635306163494,0.11707832506727636
2020-03,0.001241,-0.055237,0.023732817742674724,0.011178769273542867,-0.025882790150768574
2020-04,0.001241,0.043398,-0.03688391320696026,-0.03437786086649255,0.10808296613802974
2020-05,0.001241,0.002512,0.02820798385330912,-0.030564635027555798,0.048466287498455524
2020-06,0.001241,0.06725099999999999,-0.01445781860760905,-0.060175130817504356,0.11536195788191142
2020-07,0.001241,0.127731,-0.007953403865274905,-0.009219521766565722,0.06868348013769576
2020-08,0.001241,0.024724,-0.00302951344534284,-0.0056529899295820404,-0.03208473215429604
2020-09,0.001241,-0.060661,-0.026177490708534777,0.019918151436431948,-0.0012305438757146334
2020-10,0.001241,0.005688,-0.018108032685339552,-0.001601953544466995,0.042020853030502195
2020-11,0.001241,0.047921,-0.00427437112089718,0.05524764192442475,-0.03756891803957814
2020-12,0.001241,0.021007,-0.05741730327704095,-0.03921130746337095,0.21937831502959687
2021-01,0.001241,-0.0012059999999999998,-0.08492361095216495,-0.04404739890393504,0.11743029647673464
2021-02,0.001241,0.005021,0.037846715150550415,0.04992902514102947,-0.08285758567215055
2021-03,0.001241,-0.02307,0.06998933919743916,0.04351784333200703,-0.06659762314777608
2021-04,0.001241,0.005226,0.0036934638183465495,-0.02196605174288507,0.09626510865214458
2021-05,0.001241,0.045279,0.030174459999675836,0.006484285092252434,0.020341135596388164
2021-06,0.001241,-0.0036999999999999997,0.025108456528654392,-0.01592321915547307,0.03312098393548794
2021-07,0.001241,-0.050004,0.027248994202967624,-0.006744233330673234,0.13501291371432336
2021-08,0.001241,0.049752,0.02744214341676112,0.05970966506412833,0.12481479339702044
2021-09,0.001241,0.0010969999999999999,-0.01469013468529886,0.03786768080099574,-0.14346088874863833
2021-10,0.001241,-0.0075899999999999995,-0.016392571506919966,-0.07069799025665781,0.02951951207132819
2021-11,0.001241,0.009547,0.10199956437892524,-0.042581409669042905,-0.012945310312628765
2021-12,0.001241,0.025627,0.023049504179529178,0.04623348787247352,-0.11998380986918944
2022-01,0.001241,-0.08168800000000001,-0.004341161073512428,0.058621697751311236,-0.06305199699221863
2022-02,0.001241,0.029111,0.026213527235370977,0.012627138068446571,0.12463389739279515
2022-03,0.001241,-0.069053,0.05415552156961788,0.09269550453356774,0.008346799694349524
2022-04,0.001241,-0.07001600000000001,-0.09563443950699227,0.023749324396464988,-0.054572866395096675
2022-05,0.001241,0.050898,0.08111034623527952,-0.05211140602450977,0.02878398524036717
2022-06,0.001241,0.077082,-0.025452701863965026,-0.06693557615737655,-0.03477764453066695
2022-07,0.001241,-0.031243999999999997,0.07339484982538615,0.00016181872898256983,0.07359561067337866
2022-08,0.001241,-0.019087,-0.005729504556895713,0.03217085200603236,0.005184253561263161
2022-09,0.0013650000000000001,-0.06211,-0.02147817193935256,0.02805499470830588,0.07611805153099051
2022-10,0.0013650000000000001,-0.047841,0.07544943761066898,-0.02015092532609066,-0.025247978283788705
2022-11,0.0013650000000000001,0.095275,0.002886823145133971,0.04939897580000706,-0.092273862300282
2022-12,0.0013650000000000001,-0.019569000000000003,-0.014845875026602878,-0.02015307386432018,-0.0624334806909451
2023-01,0.0013650000000000001,0.059919,-0.0011980975589789208,-0.02936178664247885,-0.08148506704025837
2023-02,0.0013650000000000001,0.006242,0.02111209094431614,0.01786269768968147,-0.012496411080111007
2023-03,0.0013650000000000001,-0.010291,-0.027662678469752667,0.009242886118728793,0.0018910910977231986
2023-04,0.0013650000000000001,-6.900000000000005e-05,-0.03585654083915632,0.09041796129886878,0.05546430532424825
2023-05,0.0013650000000000001,-0.03648,0.04032745449562111,0.006827680860620501,0.06708040643166549
2023-06,0.0013650000000000001,0.015464,0.015081638712740795,-0.021713080567200185,0.02163153216473402
2023-07,0.0013650000000000001,0.040902,-0.001004481994660418,0.03448106613917807,-0.11786841535909448
2023-08,0.0013650000000000001,-0.057512,0.00819080570176646,0.004901975602601534,0.07169454463628666
2023-09,0.001283,-0.0057220000000000005,0.011315607867621062,0.019296669719876765,0.005154815488062406
2023-10,0.001283,-0.029376,0.029982739795659675,-0.014020722977867533,-0.03318760418051934
2023-11,0.001283,-0.00039100000000000007,0.05519608686801392,-0.0064955067822815675,0.024281209316990824
2023-12,0.001283,-0.020798,0.0015570258537742493,0.005255615593576759,-0.014536464648426683
2024-01,0.001283,-0.07233200000000001,-0.10462906947513052,0.11478940153632881,0.0891594127738223
2024-02,0.0012,0.079576,-0.08681321887254183,-0.04460588654764107,-0.047420458196549636
2024-03,0.0012,0.014119,0.052708948921820584,0.005637608748203824,0.049268763720599726
2024-04,0.0012,0.016874,-0.05941460257205597,0.03483395181005507,0.04236729246893163
2024-05,0.0012,-0.006455,-0.01971399368109049,0.02918000209834834,0.015819584909200782
2024-06,0.0012,-0.038002,-0.06544810460922587,0.0360521756529383,0.13787332448811526
2024-07,0.001118,-0.0012670000000000001,0.02390435149043429,0.020750681428109922,-0.03231871838910292
2024-08,0.001118,-0.031026,0.0008107657656792056,0.004468708183597736,0.026972487525059333
2024-09,0.001118,0.178455,0.02195043245258721,-0.03281355609571793,-0.20125469190040501
2024-10,0.001118,-0.013211,0.11520125649987384,-0.02436908422543366,-0.10238250423219408
2024-11,0.001118,0.007836,0.05307301578849015,0.0020486059664804462,-0.0978590500310422
2024-12,0.001118,0.002716,-0.05469841770262095,0.03191271070152109,0.07750547971861121
2025-01,0.001118,-0.028507,0.0027648615130740836,-0.011558225368339482,0.021612367446052827
2025-02,0.001118,0.019969,0.05430794897603246,-0.04111056178572895,0.00904701506089682
2025-03,0.000912,0.0058519999999999996,-0.01700718714213531,0.004506451863628439,-0.027009677629945973
2025-04,0.000912,-0.023955,0.014775252229529637,0.01655622081806507,0.01734108556497621
2025-05,0.000788,0.025958,0.045586190206245034,0.014030616576643656,-0.005541070758463027
2025-06,0.000788,0.032536,0.01881473613096755,-0.007852914600871744,0.02320928723797639
2025-07,0.000788,0.040511000000000005,-0.006070842874074708,0.002619390587305405,-0.053814040912993404
2025-08,0.000788,0.073006,-0.02858258350376723,-0.06161020515099092,0.16697283262368923
2025-09,0.000788,0.004262,-0.0037828991640881833,-0.023810377933845484,0.08619543709608651
2025-10,0.000788,0.020145,0.01710411463606235,0.04461096455392321,-0.010846499009982245
2025-11,0.000788,-0.014095,0.03368968050618065,0.009971861699773894,-0.032069952842777784
2025-12,0.000788,0.023508,-0.02069272598680463,-0.006326414166393189,0.09713023820180292
