"Markettype","Trdmnt","Cmretwdtl","Cmnstkcal","Cmmvttl"
"5","2022-01","-0.080447","3139","66354196418.75"
"15","2022-01","-0.080309","3229","66504699442.00"
"69","2022-01","-0.080553","3220","66588639468.32"
"79","2022-01","-0.080415","3310","66739142491.57"
"33","2022-01","-0.079813","2045","48064011772.13"
"37","2022-01","-0.084960","3526","71368584365.46"
"47","2022-01","-0.084822","3616","71519087388.71"
"101","2022-01","-0.085043","3607","71603027415.03"
"111","2022-01","-0.084906","3697","71753530438.28"
"20","2022-01","-0.105371","2585","35690000606.21"
"21","2022-01","-0.087483","4243","78739624431.63"
"31","2022-01","-0.087354","4333","78890127454.88"
"53","2022-01","-0.090874","4630","83754012378.34"
"63","2022-01","-0.090747","4720","83904515401.59"
"85","2022-01","-0.087551","4324","78974067481.20"
"95","2022-01","-0.087422","4414","79124570504.45"
"117","2022-01","-0.090927","4711","83988455427.91"
"127","2022-01","-0.090801","4801","84138958451.16"
"10","2022-02","-0.004738","90","148344765.18"
"5","2022-02","0.030352","3144","68455953317.83"
"15","2022-02","0.030273","3234","68604298083.01"
"69","2022-02","0.029907","3227","68669684270.29"
"79","2022-02","0.029829","3317","68818029035.47"
"33","2022-02","0.030022","2052","49590445222.88"
"37","2022-02","0.029906","3535","73627831245.18"
"47","2022-02","0.029833","3625","73776176010.36"
"101","2022-02","0.029494","3618","73841562197.64"
"111","2022-02","0.029422","3708","73989906962.82"
"20","2022-02","0.024787","2593","36703146022.78"
"21","2022-02","0.028033","4254","81121713318.31"
"31","2022-02","0.027970","4344","81270058083.49"
"53","2022-02","0.027791","4645","86293591245.66"
"63","2022-02","0.027733","4735","86441936010.84"
"85","2022-02","0.027665","4337","81335444270.77"
"95","2022-02","0.027603","4427","81483789035.95"
"117","2022-02","0.027446","4728","86507322198.12"
"127","2022-02","0.027388","4818","86655666963.30"
"10","2022-03","-0.014945","90","146612948.95"
"5","2022-03","-0.067812","3149","63913431072.99"
"15","2022-03","-0.067698","3239","64060044021.94"
"69","2022-03","-0.067930","3235","64107333514.39"
"79","2022-03","-0.067816","3325","64253946463.34"
"33","2022-03","-0.062544","2069","46643431498.42"
"37","2022-03","-0.071091","3553","68585203147.01"
"47","2022-03","-0.070978","3643","68731816095.96"
"101","2022-03","-0.071191","3639","68779105588.41"
"111","2022-03","-0.071078","3729","68925718537.36"
"20","2022-03","-0.086253","2610","33717510017.99"
"21","2022-03","-0.069960","4275","75689169442.39"
"31","2022-03","-0.069859","4365","75835782391.34"
"53","2022-03","-0.072629","4679","80360941516.41"
"63","2022-03","-0.072530","4769","80507554465.36"
"85","2022-03","-0.070053","4361","75883071883.79"
"95","2022-03","-0.069953","4451","76029684832.74"
"117","2022-03","-0.072710","4765","80554843957.81"
"127","2022-03","-0.072611","4855","80701456906.76"
"10","2022-04","0.029575","89","147779322.50"
"5","2022-04","-0.068775","3151","59597569493.56"
"15","2022-04","-0.068563","3240","59745348816.06"
"69","2022-04","-0.069070","3238","59759633697.21"
"79","2022-04","-0.068858","3327","59907413019.71"
"33","2022-04","-0.066339","2087","43793755100.46"
"37","2022-04","-0.074101","3571","63743242463.73"
"47","2022-04","-0.073893","3660","63891021786.23"
"101","2022-04","-0.074361","3658","63905306667.38"
"111","2022-04","-0.074153","3747","64053085989.88"
"20","2022-04","-0.113062","2626","29965887572.22"
"21","2022-04","-0.082176","4293","69613969702.51"
"31","2022-04","-0.081973","4382","69761749025.01"
"53","2022-04","-0.085943","4713","73759642672.68"
"63","2022-04","-0.085745","4802","73907421995.18"
"85","2022-04","-0.082391","4380","69776033906.16"
"95","2022-04","-0.082188","4469","69923813228.66"
"117","2022-04","-0.086136","4800","73921706876.33"
"127","2022-04","-0.085938","4889","74069486198.83"
"10","2022-05","0.061575","87","159265983.83"
"5","2022-05","0.052139","3135","62551496080.80"
"15","2022-05","0.052162","3222","62710762064.63"
"69","2022-05","0.052287","3226","62732014715.56"
"79","2022-05","0.052310","3313","62891280699.39"
"33","2022-05","0.049994","2085","45962915561.24"
"37","2022-05","0.056341","3559","67218626091.15"
"47","2022-05","0.056354","3646","67377892074.98"
"101","2022-05","0.056470","3650","67399144725.91"
"111","2022-05","0.056481","3737","67558410709.74"
"20","2022-05","0.068365","2613","31906495879.07"
"21","2022-05","0.053921","4274","73202281429.96"
"31","2022-05","0.053937","4361","73361547413.79"
"53","2022-05","0.057453","4698","77869411440.31"
"63","2022-05","0.057461","4785","78028677424.14"
"85","2022-05","0.054044","4365","73382800064.72"
"95","2022-05","0.054060","4452","73542066048.55"
"117","2022-05","0.057561","4789","78049930075.07"
"127","2022-05","0.057569","4876","78209196058.90"
"10","2022-06","0.044568","89","164912145.53"
"5","2022-06","0.078323","3153","67044346794.45"
"15","2022-06","0.078237","3242","67209258939.98"
"69","2022-06","0.078396","3251","67248360933.00"
"79","2022-06","0.078310","3340","67413273078.53"
"33","2022-06","0.075374","2097","49278030801.79"
"37","2022-06","0.080487","3584","72411538074.64"
"47","2022-06","0.080402","3673","72576450220.17"
"101","2022-06","0.080549","3682","72615552213.19"
"111","2022-06","0.080464","3771","72780464358.72"
"20","2022-06","0.107770","2645","35348674128.36"
"21","2022-06","0.087321","4311","79259513649.96"
"31","2022-06","0.087228","4400","79424425795.49"
"53","2022-06","0.088649","4742","84626704930.15"
"63","2022-06","0.088559","4831","84791617075.68"
"85","2022-06","0.087361","4409","79463527788.51"
"95","2022-06","0.087269","4498","79628439934.04"
"117","2022-06","0.088685","4840","84830719068.70"
"127","2022-06","0.088595","4929","84995631214.23"
"10","2022-07","0.034407","87","166704103.90"
"5","2022-07","-0.030003","3141","64580256945.18"
"15","2022-07","-0.029845","3228","64746961049.08"
"69","2022-07","-0.030233","3245","64769012393.30"
"79","2022-07","-0.030075","3332","64935716497.20"
"20","2022-07","-0.019530","2643","34824579253.73"
"21","2022-07","-0.027963","4302","76730738758.74"
"31","2022-07","-0.027833","4389","76897442862.64"
"85","2022-07","-0.028163","4406","76919494206.86"
"95","2022-07","-0.028033","4493","77086198310.76"
"33","2022-07","-0.027767","2101","47570574565.01"
"37","2022-07","-0.025601","3583","70244672005.18"
"47","2022-07","-0.025465","3670","70411376109.08"
"53","2022-07","-0.024325","4744","82395153818.74"
"63","2022-07","-0.024211","4831","82561857922.64"
"101","2022-07","-0.025827","3687","70433427453.30"
"111","2022-07","-0.025690","3774","70600131557.20"
"117","2022-07","-0.024522","4848","82583909266.86"
"127","2022-07","-0.024408","4935","82750613370.76"
"10","2022-08","-0.000921","86","169672182.13"
"5","2022-08","-0.017846","3148","63425130154.42"
"15","2022-08","-0.017802","3234","63594802336.55"
"69","2022-08","-0.017905","3254","63610848627.31"
"79","2022-08","-0.017862","3340","63780520809.44"
"20","2022-08","-0.037717","2669","33743909126.60"
"21","2022-08","-0.022329","4328","75193989886.77"
"31","2022-08","-0.022282","4414","75363662068.90"
"85","2022-08","-0.022368","4434","75379708359.66"
"95","2022-08","-0.022321","4520","75549380541.79"
"33","2022-08","-0.014522","2118","47198011697.73"
"37","2022-08","-0.020550","3607","69173061091.98"
"47","2022-08","-0.020503","3693","69342733274.11"
"53","2022-08","-0.024326","4787","80941920824.33"
"63","2022-08","-0.024279","4873","81111593006.46"
"101","2022-08","-0.020597","3713","69358779564.87"
"111","2022-08","-0.020551","3799","69528451747.00"
"117","2022-08","-0.024358","4893","81127639297.22"
"127","2022-08","-0.024311","4979","81297311479.35"
"5","2022-09","-0.060745","3156","59654062236.20"
"10","2022-09","-0.074415","86","161029113.33"
"15","2022-09","-0.060782","3242","59815091349.53"
"69","2022-09","-0.060853","3270","59834072951.58"
"79","2022-09","-0.060889","3356","59995102064.91"
"20","2022-09","-0.087647","2694","30914363689.76"
"21","2022-09","-0.067515","4355","70301241804.86"
"31","2022-09","-0.067531","4441","70462270918.19"
"85","2022-09","-0.067590","4469","70481252520.24"
"95","2022-09","-0.067605","4555","70642281633.57"
"33","2022-09","-0.053316","2134","44891747258.74"
"37","2022-09","-0.061440","3629","65158931379.84"
"47","2022-09","-0.061471","3715","65319960493.17"
"53","2022-09","-0.067628","4828","75806110948.50"
"63","2022-09","-0.067642","4914","75967140061.83"
"101","2022-09","-0.061537","3743","65338942095.22"
"111","2022-09","-0.061568","3829","65499971208.55"
"117","2022-09","-0.067697","4942","75986121663.88"
"127","2022-09","-0.067711","5028","76147150777.21"
"10","2022-10","-0.040545","86","156188264.60"
"5","2022-10","-0.046476","3163","56926895744.66"
"15","2022-10","-0.046460","3249","57083084009.26"
"69","2022-10","-0.046431","3284","57110097383.21"
"79","2022-10","-0.046416","3370","57266285647.81"
"20","2022-10","-0.013247","2705","30594709817.33"
"21","2022-10","-0.035998","4369","67869283839.55"
"31","2022-10","-0.036008","4455","68025472104.15"
"85","2022-10","-0.035986","4490","68052485478.10"
"95","2022-10","-0.035997","4576","68208673742.70"
"33","2022-10","-0.038534","2147","43266371094.05"
"37","2022-10","-0.036545","3646","62918692816.49"
"47","2022-10","-0.036555","3732","63074881081.09"
"53","2022-10","-0.028222","4852","73861080911.38"
"63","2022-10","-0.028248","4938","74017269175.98"
"101","2022-10","-0.036531","3767","63101894455.04"
"111","2022-10","-0.036541","3853","63258082719.64"
"117","2022-10","-0.028230","4973","74044282549.93"
"127","2022-10","-0.028256","5059","74200470814.53"
"10","2022-11","0.054218","86","164999027.94"
"5","2022-11","0.096640","3166","62512742516.05"
"15","2022-11","0.096524","3252","62677741543.99"
"69","2022-11","0.096517","3296","62716334168.06"
"79","2022-11","0.096402","3382","62881333196.00"
"20","2022-11","0.070362","2723","32911635374.54"
"21","2022-11","0.086359","4389","73960888538.07"
"31","2022-11","0.086286","4475","74125887566.01"
"85","2022-11","0.086284","4519","74164480190.08"
"95","2022-11","0.086210","4605","74329479218.02"
"33","2022-11","0.083416","2154","46989215079.01"
"37","2022-11","0.085858","3654","68452704431.53"
"47","2022-11","0.085780","3740","68617703459.47"
"53","2022-11","0.078009","4877","79900850453.55"
"63","2022-11","0.077959","4963","80065849481.49"
"101","2022-11","0.085778","3784","68656296083.54"
"111","2022-11","0.085700","3870","68821295111.48"
"117","2022-11","0.077960","5007","80104442105.56"
"127","2022-11","0.077910","5093","80269441133.50"
"10","2022-12","-0.028244","86","155634704.65"
"5","2022-12","-0.018204","3172","61571425341.36"
"15","2022-12","-0.018231","3258","61727060046.01"
"20","2022-12","-0.021447","2736","32376486330.32"
"21","2022-12","-0.018850","4404","72842576794.88"
"31","2022-12","-0.018871","4490","72998211499.53"
"33","2022-12","-0.020706","2169","46354302904.02"
"37","2022-12","-0.020783","3673","67459637780.82"
"47","2022-12","-0.020801","3759","67615272485.47"
"53","2022-12","-0.021011","4905","78730789234.34"
"63","2022-12","-0.021026","4991","78886423938.99"
"69","2022-12","-0.018445","3334","61782441928.48"
"79","2022-12","-0.018470","3420","61938076633.13"
"85","2022-12","-0.019051","4566","73053593382.00"
"95","2022-12","-0.019072","4652","73209228086.65"
"101","2022-12","-0.020995","3835","67670654367.94"
"111","2022-12","-0.021013","3921","67826289072.59"
"117","2022-12","-0.021193","5067","78941805821.46"
"127","2022-12","-0.021207","5153","79097440526.11"
"10","2023-01","0.062214","86","160187522.46"
"5","2023-01","0.061284","3174","65483238996.13"
"15","2023-01","0.061286","3260","65643426518.59"
"69","2023-01","0.061549","3340","65727009517.64"
"79","2023-01","0.061551","3426","65887197040.10"
"33","2023-01","0.055025","2174","49053363536.33"
"37","2023-01","0.062998","3678","71886763079.67"
"47","2023-01","0.062996","3764","72046950602.13"
"101","2023-01","0.063235","3844","72130533601.18"
"111","2023-01","0.063232","3930","72290721123.64"
"20","2023-01","0.084818","2736","35168110041.50"
"21","2023-01","0.066173","4406","77817949494.29"
"31","2023-01","0.066165","4492","77978137016.75"
"53","2023-01","0.067277","4910","84221473577.83"
"63","2023-01","0.067267","4996","84381661100.29"
"85","2023-01","0.066383","4572","78061720015.80"
"95","2023-01","0.066374","4658","78221907538.26"
"117","2023-01","0.067468","5076","84465244099.34"
"127","2023-01","0.067458","5162","84625431621.80"
"10","2023-02","-0.011197","86","162782948.17"
"5","2023-02","0.007607","3181","66135858730.51"
"15","2023-02","0.007561","3267","66298641678.68"
"69","2023-02","0.007416","3356","66378110060.16"
"79","2023-02","0.007371","3442","66540893008.33"
"33","2023-02","0.007678","2180","49569085452.73"
"37","2023-02","0.006568","3688","72550643232.60"
"47","2023-02","0.006528","3774","72713426180.77"
"101","2023-02","0.006397","3863","72792894562.25"
"111","2023-02","0.006358","3949","72955677510.42"
"20","2023-02","-0.000205","2745","35304952984.72"
"21","2023-02","0.005081","4418","78459253935.36"
"31","2023-02","0.005048","4504","78622036883.53"
"53","2023-02","0.004386","4925","84874038437.45"
"63","2023-02","0.004356","5011","85036821385.62"
"85","2023-02","0.004928","4593","78701505265.01"
"95","2023-02","0.004895","4679","78864288213.18"
"117","2023-02","0.004246","5100","85116289767.10"
"127","2023-02","0.004217","5186","85279072715.27"
"10","2023-03","-0.003079","86","160352084.30"
"5","2023-03","-0.008926","3190","65714883360.35"
"15","2023-03","-0.008912","3276","65875235444.65"
"69","2023-03","-0.009090","3374","65960907081.15"
"79","2023-03","-0.009076","3460","66121259165.45"
"33","2023-03","-0.001211","2190","49717145117.28"
"37","2023-03","-0.005724","3700","72343648908.23"
"47","2023-03","-0.005719","3786","72504000992.53"
"101","2023-03","-0.005885","3884","72589672629.03"
"111","2023-03","-0.005879","3970","72750024713.33"
"20","2023-03","-0.008183","2756","35086890870.04"
"21","2023-03","-0.006675","4436","78175270439.44"
"31","2023-03","-0.006668","4522","78335622523.74"
"53","2023-03","-0.004109","4946","84804035987.32"
"63","2023-03","-0.004107","5032","84964388071.62"
"85","2023-03","-0.006821","4620","78421294160.24"
"95","2023-03","-0.006813","4706","78581646244.54"
"117","2023-03","-0.004251","5130","85050059708.12"
"127","2023-03","-0.004248","5216","85210411792.42"
"10","2023-04","-0.006485","86","160524788.90"
"5","2023-04","0.001296","3200","66019570185.10"
"15","2023-04","0.001277","3286","66180094974.00"
"69","2023-04","0.001234","3391","66271882407.75"
"79","2023-04","0.001216","3477","66432407196.65"
"33","2023-04","0.016990","2204","50837939872.21"
"37","2023-04","0.000958","3719","72760832330.18"
"47","2023-04","0.000942","3805","72921357119.08"
"101","2023-04","0.000903","3910","73013144552.83"
"111","2023-04","0.000887","3996","73173669341.73"
"20","2023-04","-0.032388","2769","34051012741.06"
"21","2023-04","-0.003528","4454","78147690468.19"
"31","2023-04","-0.003534","4540","78308215257.09"
"53","2023-04","-0.003439","4973","84888952613.27"
"63","2023-04","-0.003445","5059","85049477402.17"
"85","2023-04","-0.003565","4645","78400002690.84"
"95","2023-04","-0.003571","4731","78560527479.74"
"117","2023-04","-0.003473","5164","85141264835.92"
"127","2023-04","-0.003479","5250","85301789624.82"
"10","2023-05","-0.085266","85","149120963.90"
"5","2023-05","-0.035115","3192","63577999546.31"
"15","2023-05","-0.035236","3277","63727120510.21"
"69","2023-05","-0.034825","3390","63845922423.42"
"79","2023-05","-0.034946","3475","63995043387.32"
"33","2023-05","-0.032641","2211","49168006851.73"
"37","2023-05","-0.033042","3718","70285660963.38"
"47","2023-05","-0.033156","3803","70434781927.28"
"101","2023-05","-0.032787","3916","70553583840.49"
"111","2023-05","-0.032901","4001","70702704804.39"
"20","2023-05","-0.025761","2766","33151791347.95"
"21","2023-05","-0.031361","4451","75612136782.61"
"31","2023-05","-0.031470","4536","75761257746.51"
"53","2023-05","-0.029882","4977","82319798199.68"
"63","2023-05","-0.029986","5062","82468919163.58"
"85","2023-05","-0.031128","4649","75880059659.72"
"95","2023-05","-0.031238","4734","76029180623.62"
"117","2023-05","-0.029673","5175","82587721076.79"
"127","2023-05","-0.029777","5260","82736842040.69"
"10","2023-06","0.031494","86","156220222.51"
"5","2023-06","0.016829","3195","64134261595.30"
"15","2023-06","0.016863","3281","64290481817.81"
"69","2023-06","0.016654","3399","64400968707.26"
"79","2023-06","0.016689","3485","64557188929.77"
"33","2023-06","0.005240","2224","49200882092.10"
"37","2023-06","0.012596","3737","70833635022.33"
"47","2023-06","0.012636","3823","70989855244.84"
"101","2023-06","0.012454","3941","71100342134.29"
"111","2023-06","0.012495","4027","71256562356.80"
"20","2023-06","0.022688","2794","33866780202.46"
"21","2023-06","0.015798","4476","76368288867.53"
"31","2023-06","0.015829","4562","76524509090.04"
"53","2023-06","0.012269","5018","83067662294.56"
"63","2023-06","0.012304","5104","83223882517.07"
"85","2023-06","0.015655","4680","76634995979.49"
"95","2023-06","0.015686","4766","76791216202.00"
"117","2023-06","0.012149","5222","83334369406.52"
"127","2023-06","0.012184","5308","83490589629.03"
"33","2023-07","0.037112","2227","50554264000.15"
"10","2023-07","0.058058","86","161167667.64"
"5","2023-07","0.042267","3184","66246469612.48"
"15","2023-07","0.042305","3270","66407637280.12"
"20","2023-07","0.010015","2810","34318542360.45"
"21","2023-07","0.033253","4487","78464793414.96"
"31","2023-07","0.033303","4573","78625961082.60"
"37","2023-07","0.032985","3734","72654482558.12"
"47","2023-07","0.033041","3820","72815650225.76"
"53","2023-07","0.026065","5037","84872806360.60"
"63","2023-07","0.026125","5123","85033974028.24"
"69","2023-07","0.041986","3394","66518474083.32"
"79","2023-07","0.042024","3480","66679641750.96"
"85","2023-07","0.033047","4697","78736797885.80"
"95","2023-07","0.033098","4783","78897965553.44"
"101","2023-07","0.032765","3944","72926487028.96"
"111","2023-07","0.032821","4030","73087654696.60"
"117","2023-07","0.025899","5247","85144810831.44"
"127","2023-07","0.025959","5333","85305978499.08"
"33","2023-08","-0.048742","2237","48213149043.23"
"10","2023-08","-0.110143","85","143155846.41"
"5","2023-08","-0.056147","3180","62575549703.22"
"15","2023-08","-0.056277","3265","62718705549.63"
"20","2023-08","-0.058903","2813","32492893605.77"
"21","2023-08","-0.054879","4493","74405941001.40"
"31","2023-08","-0.054991","4578","74549096847.81"
"37","2023-08","-0.053665","3737","68875651350.82"
"47","2023-08","-0.053789","3822","69018807197.23"
"53","2023-08","-0.052850","5050","80706042649.00"
"63","2023-08","-0.052958","5135","80849198495.41"
"69","2023-08","-0.056248","3396","62830757604.77"
"79","2023-08","-0.056377","3481","62973913451.18"
"85","2023-08","-0.054969","4709","74661148902.95"
"95","2023-08","-0.055081","4794","74804304749.36"
"101","2023-08","-0.053767","3953","69130859252.37"
"111","2023-08","-0.053890","4038","69274015098.78"
"117","2023-08","-0.052940","5266","80961250550.55"
"127","2023-08","-0.053047","5351","81104406396.96"
"33","2023-09","-0.004028","2244","48043197815.10"
"10","2023-09","-0.003023","85","142897365.32"
"5","2023-09","-0.004439","3182","62278279603.34"
"15","2023-09","-0.004436","3267","62421176968.66"
"20","2023-09","-0.019214","2820","31939534648.01"
"21","2023-09","-0.007789","4503","73869460537.08"
"31","2023-09","-0.007780","4588","74012357902.40"
"37","2023-09","-0.007502","3743","68391551529.37"
"47","2023-09","-0.007493","3828","68534448894.69"
"53","2023-09","-0.010141","5064","79982732463.11"
"63","2023-09","-0.010129","5149","80125629828.43"
"69","2023-09","-0.004328","3404","62543458760.41"
"79","2023-09","-0.004325","3489","62686356125.73"
"85","2023-09","-0.007684","4725","74134639694.15"
"95","2023-09","-0.007675","4810","74277537059.47"
"101","2023-09","-0.007390","3965","68656730686.44"
"111","2023-09","-0.007381","4050","68799628051.76"
"117","2023-09","-0.010037","5286","80247911620.18"
"127","2023-09","-0.010025","5371","80390808985.50"
"10","2023-10","-0.038605","85","137357452.08"
"33","2023-10","-0.028687","2247","46692226144.73"
"5","2023-10","-0.028093","3185","60574100210.74"
"15","2023-10","-0.028117","3270","60711457662.82"
"20","2023-10","-0.018813","2825","31394753466.69"
"21","2023-10","-0.026000","4510","72024674274.50"
"31","2023-10","-0.026025","4595","72162031726.58"
"37","2023-10","-0.026437","3747","66636405547.66"
"47","2023-10","-0.026462","3832","66773762999.74"
"53","2023-10","-0.024744","5072","78086979611.42"
"63","2023-10","-0.024769","5157","78224337063.50"
"69","2023-10","-0.028144","3410","60833614940.95"
"79","2023-10","-0.028168","3495","60970972393.03"
"85","2023-10","-0.026051","4735","72284189004.71"
"95","2023-10","-0.026075","4820","72421546456.79"
"101","2023-10","-0.026489","3972","66895920277.87"
"111","2023-10","-0.026515","4057","67033277729.95"
"117","2023-10","-0.024795","5297","78346494341.63"
"127","2023-10","-0.024819","5382","78483851793.71"
"10","2023-11","0.003425","85","136470886.72"
"33","2023-11","0.004062","2252","46926045989.90"
"5","2023-11","0.000892","3190","60689102608.24"
"15","2023-11","0.000898","3275","60825573494.96"
"20","2023-11","0.004527","2829","31576295612.22"
"21","2023-11","0.002393","4516","72262734334.48"
"31","2023-11","0.002395","4601","72399205221.20"
"37","2023-11","0.003203","3755","66928709875.88"
"47","2023-11","0.003204","3840","67065180762.60"
"53","2023-11","0.004249","5081","78502341602.12"
"63","2023-11","0.004247","5166","78638812488.84"
"69","2023-11","0.002369","3423","61052879030.72"
"79","2023-11","0.002371","3508","61189349917.44"
"85","2023-11","0.003630","4749","72626510756.96"
"95","2023-11","0.003630","4834","72762981643.68"
"101","2023-11","0.004537","3988","67292486298.36"
"111","2023-11","0.004535","4073","67428957185.08"
"117","2023-11","0.005384","5314","78866118024.60"
"127","2023-11","0.005381","5399","79002588911.32"
"10","2023-12","0.022475","85","139071639.51"
"33","2023-12","-0.017093","2258","46201860801.46"
"5","2023-12","-0.019515","3197","59638975145.54"
"15","2023-12","-0.019421","3282","59778046785.05"
"20","2023-12","-0.024172","2838","30952951003.31"
"21","2023-12","-0.020135","4530","71013341098.07"
"31","2023-12","-0.020055","4615","71152412737.58"
"37","2023-12","-0.019344","3763","65780445852.24"
"47","2023-12","-0.019259","3848","65919517491.75"
"53","2023-12","-0.019940","5096","77154811804.77"
"63","2023-12","-0.019866","5181","77293883444.28"
"69","2023-12","-0.018189","3436","60088616117.44"
"79","2023-12","-0.018098","3521","60227687756.95"
"85","2023-12","-0.019017","4769","71462982069.97"
"95","2023-12","-0.018939","4854","71602053709.48"
"101","2023-12","-0.018141","4002","66230086824.14"
"111","2023-12","-0.018059","4087","66369158463.65"
"117","2023-12","-0.018911","5335","77604452776.67"
"127","2023-12","-0.018840","5420","77743524416.18"
"10","2024-01","0.092309","85","143704011.19"
"5","2024-01","-0.071049","3201","55471659724.06"
"15","2024-01","-0.070669","3286","55615363735.25"
"20","2024-01","-0.159584","2840","26052660913.93"
"21","2024-01","-0.092521","4536","64525541788.21"
"31","2024-01","-0.092160","4621","64669245799.40"
"33","2024-01","-0.066394","2263","43192581628.23"
"37","2024-01","-0.086258","3768","60191360478.01"
"47","2024-01","-0.085882","3853","60335064489.20"
"53","2024-01","-0.103779","5103","69245242542.16"
"63","2024-01","-0.103426","5188","69388946553.35"
"69","2024-01","-0.072048","3444","55836001922.01"
"79","2024-01","-0.071669","3529","55979705933.20"
"85","2024-01","-0.093226","4779","64889883986.16"
"95","2024-01","-0.092866","4864","65033587997.35"
"101","2024-01","-0.087061","4011","60555702675.96"
"111","2024-01","-0.086685","4096","60699406687.15"
"117","2024-01","-0.104362","5346","69609584740.11"
"127","2024-01","-0.104011","5431","69753288751.30"
"10","2024-02","0.069640","85","153653395.20"
"5","2024-02","0.080776","3199","59963604041.60"
"15","2024-02","0.080747","3284","60117257436.80"
"20","2024-02","0.104971","2841","28815133164.30"
"21","2024-02","0.085985","4537","70115514752.58"
"31","2024-02","0.085949","4622","70269168147.78"
"33","2024-02","0.080745","2265","46724556436.03"
"37","2024-02","0.085641","3768","65387778889.35"
"47","2024-02","0.085603","3853","65541432284.55"
"53","2024-02","0.089859","5106","75539689600.33"
"63","2024-02","0.089817","5191","75693342995.53"
"69","2024-02","0.080722","3443","60356156863.52"
"79","2024-02","0.080694","3528","60509810258.72"
"85","2024-02","0.085910","4781","70508067574.50"
"95","2024-02","0.085874","4866","70661720969.70"
"101","2024-02","0.085562","4012","65780331711.27"
"111","2024-02","0.085524","4097","65933985106.47"
"117","2024-02","0.089768","5350","75932242422.25"
"127","2024-02","0.089727","5435","76085895817.45"
"10","2024-03","-0.021339","85","150002767.01"
"5","2024-03","0.015319","3202","60945519880.27"
"15","2024-03","0.015225","3287","61095522647.28"
"20","2024-03","0.023745","2845","29533823917.40"
"21","2024-03","0.017216","4543","71410383448.47"
"31","2024-03","0.017132","4628","71560386215.48"
"33","2024-03","0.008412","2268","47174483995.80"
"37","2024-03","0.012063","3772","66243444345.00"
"47","2024-03","0.011984","3857","66393447112.01"
"53","2024-03","0.014261","5113","76708307913.20"
"63","2024-03","0.014189","5198","76858310680.21"
"69","2024-03","0.014622","3449","61308484670.18"
"79","2024-03","0.014531","3534","61458487437.19"
"85","2024-03","0.016609","4790","71773348238.38"
"95","2024-03","0.016526","4875","71923351005.39"
"101","2024-03","0.011443","4019","66606409134.91"
"111","2024-03","0.011366","4104","66756411901.92"
"117","2024-03","0.013713","5360","77071272703.11"
"127","2024-03","0.013642","5445","77221275470.12"
"10","2024-04","0.012065","85","147529990.89"
"5","2024-04","0.018074","3201","62114909099.49"
"15","2024-04","0.018060","3286","62262439090.38"
"20","2024-04","0.004844","2847","29683908277.93"
"21","2024-04","0.015241","4544","72548223234.29"
"31","2024-04","0.015235","4629","72695753225.18"
"33","2024-04","0.019973","2268","48166597212.04"
"37","2024-04","0.016582","3772","67417191355.17"
"47","2024-04","0.016572","3857","67564721346.06"
"53","2024-04","0.014148","5115","77850505489.97"
"63","2024-04","0.014144","5200","77998035480.86"
"69","2024-04","0.017703","3449","62462175094.38"
"79","2024-04","0.017690","3534","62609705085.27"
"85","2024-04","0.014938","4792","72895489229.18"
"95","2024-04","0.014932","4877","73043019220.07"
"101","2024-04","0.016249","4020","67764457350.06"
"111","2024-04","0.016239","4105","67911987340.95"
"117","2024-04","0.013871","5363","78197771484.86"
"127","2024-04","0.013868","5448","78345301475.75"
"10","2024-05","-0.016981","84","144301573.72"
"5","2024-05","-0.005255","3187","61601055421.47"
"15","2024-05","-0.005283","3271","61745356995.19"
"20","2024-05","-0.015082","2834","29074403138.07"
"21","2024-05","-0.006922","4527","71819768498.76"
"31","2024-05","-0.006942","4611","71964070072.48"
"33","2024-05","-0.004327","2265","47892926731.28"
"37","2024-05","-0.007123","3759","66748616792.06"
"47","2024-05","-0.007145","3843","66892918365.78"
"53","2024-05","-0.008426","5099","76967329869.35"
"63","2024-05","-0.008442","5183","77111631443.07"
"69","2024-05","-0.005466","3436","61932968750.55"
"79","2024-05","-0.005493","3520","62077270324.27"
"85","2024-05","-0.007094","4776","72151681827.84"
"95","2024-05","-0.007114","4860","72295983401.56"
"101","2024-05","-0.007308","4008","67080530121.14"
"111","2024-05","-0.007329","4092","67224831694.86"
"117","2024-05","-0.008580","5348","77299243198.43"
"127","2024-05","-0.008596","5432","77443544772.15"
"10","2024-06","-0.026884","84","135893649.29"
"5","2024-06","-0.036802","3191","58809552033.23"
"15","2024-06","-0.036779","3275","58945445682.52"
"20","2024-06","-0.064594","2839","27092454310.20"
"21","2024-06","-0.041670","4534","68303872933.78"
"31","2024-06","-0.041640","4618","68439766583.07"
"69","2024-06","-0.036935","3440","59118960156.94"
"79","2024-06","-0.036912","3524","59254853806.23"
"85","2024-06","-0.041761","4783","68613281057.49"
"95","2024-06","-0.041732","4867","68749174706.78"
"33","2024-06","-0.029882","2268","46039819016.89"
"37","2024-06","-0.038705","3764","63637952426.54"
"47","2024-06","-0.038679","3848","63773846075.83"
"53","2024-06","-0.042994","5107","73132273327.09"
"63","2024-06","-0.042964","5191","73268166976.38"
"101","2024-06","-0.038818","4013","63947360550.25"
"111","2024-06","-0.038792","4097","64083254199.54"
"117","2024-06","-0.043074","5356","73441681450.80"
"127","2024-06","-0.043043","5440","73577575100.09"
"10","2024-07","0.029697","83","138076031.58"
